FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02117,7/2/2021 14:10,2118,0,7.7569,7.7597,-0.895785,-0.943376,19.5255,44.9,19.7
SEAFET02117,7/2/2021 14:15,2119,0,7.757,7.7596,-0.895784,-0.943382,19.526,45,19.7
SEAFET02117,7/2/2021 14:20,2120,0,7.7574,7.7602,-0.895759,-0.943343,19.526,45,19.7
SEAFET02117,7/2/2021 14:25,2121,0,7.7574,7.76,-0.895757,-0.943357,19.5261,44.9,19.7
SEAFET02117,7/2/2021 14:30,2122,0,7.7574,7.7601,-0.89576,-0.943354,19.5267,45,19.7
SEAFET02117,7/2/2021 14:35,2123,0,7.7569,7.7596,-0.895784,-0.943379,19.5279,44.9,19.7
SEAFET02117,7/2/2021 14:40,2124,0,7.7564,7.7593,-0.895815,-0.943397,19.5275,45,19.7
SEAFET02117,7/2/2021 14:45,2125,0,7.757,7.7595,-0.895781,-0.943388,19.5287,44.9,19.7
SEAFET02117,7/2/2021 14:50,2126,0,7.7572,7.7599,-0.895768,-0.943365,19.529,45,19.7
SEAFET02117,7/2/2021 14:55,2127,0,7.7566,7.7593,-0.895804,-0.943398,19.529,45,19.7
SEAFET02117,7/2/2021 15:00,2128,0,7.7573,7.7605,-0.895764,-0.94333,19.529,45,19.7
SEAFET02117,7/2/2021 15:05,2129,0,7.7571,7.7597,-0.895774,-0.943372,19.5295,45,19.7
SEAFET02117,7/2/2021 15:10,2130,0,7.7565,7.7594,-0.895805,-0.943394,19.5296,45,19.7
SEAFET02117,7/2/2021 15:15,2131,0,7.7568,7.7593,-0.895793,-0.943395,19.5304,45,19.7
SEAFET02117,7/2/2021 15:20,2132,0,7.7563,7.759,-0.895818,-0.943413,19.5314,45,19.7
SEAFET02117,7/2/2021 15:25,2133,0,7.7568,7.7595,-0.895787,-0.943382,19.5314,45,19.7
SEAFET02117,7/2/2021 15:30,2134,0,7.7575,7.7602,-0.895745,-0.943346,19.5314,44.9,19.7
SEAFET02117,7/2/2021 15:35,2135,0,7.7568,7.7596,-0.895791,-0.943379,19.5314,45,19.7
SEAFET02117,7/2/2021 15:40,2136,0,7.7568,7.7593,-0.89579,-0.943396,19.5316,45,19.7
SEAFET02117,7/2/2021 15:45,2137,0,7.7559,7.7589,-0.895839,-0.943419,19.5316,45,19.7
SEAFET02117,7/2/2021 15:50,2138,0,7.7568,7.7595,-0.895786,-0.943385,19.5322,45,19.7
SEAFET02117,7/2/2021 15:55,2139,0,7.756,7.759,-0.895832,-0.943412,19.5326,44.9,19.7
SEAFET02117,7/2/2021 16:00,2140,0,7.7565,7.7592,-0.895804,-0.9434,19.5338,45,19.7
SEAFET02117,7/2/2021 16:05,2141,0,7.7558,7.7584,-0.895845,-0.943446,19.5338,45,19.7
SEAFET02117,7/2/2021 16:10,2142,0,7.7562,7.7592,-0.89582,-0.943401,19.5341,45,19.7
SEAFET02117,7/2/2021 16:15,2143,0,7.7561,7.7586,-0.895826,-0.943434,19.5345,45,19.7
SEAFET02117,7/2/2021 16:20,2144,0,7.756,7.7589,-0.895835,-0.94342,19.5343,45,19.7
SEAFET02117,7/2/2021 16:25,2145,0,7.7558,7.759,-0.895845,-0.943415,19.5345,45,19.7
SEAFET02117,7/2/2021 16:30,2146,0,7.7554,7.7582,-0.895869,-0.943457,19.5353,45,19.7
SEAFET02117,7/2/2021 16:35,2147,0,7.7556,7.7584,-0.895855,-0.943444,19.5367,45,19.7
SEAFET02117,7/2/2021 16:40,2148,0,7.7564,7.7593,-0.89581,-0.943394,19.5369,45,19.7
SEAFET02117,7/2/2021 16:45,2149,0,7.7558,7.7586,-0.895841,-0.943437,19.5373,45,19.7
SEAFET02117,7/2/2021 16:50,2150,0,7.7549,7.758,-0.895895,-0.943472,19.5392,45,19.7
SEAFET02117,7/2/2021 16:55,2151,0,7.7554,7.7588,-0.895864,-0.943423,19.5396,45,19.7
SEAFET02117,7/2/2021 17:00,2152,0,7.755,7.7582,-0.895888,-0.94346,19.5408,45,19.7
SEAFET02117,7/2/2021 17:05,2153,0,7.7553,7.7579,-0.895868,-0.943471,19.542,45,19.7
SEAFET02117,7/2/2021 17:10,2154,0,7.7555,7.7581,-0.895853,-0.943462,19.5424,45,19.7
SEAFET02117,7/2/2021 17:15,2155,0,7.7549,7.7579,-0.89589,-0.943473,19.5447,45,19.7
SEAFET02117,7/2/2021 17:20,2156,0,7.7545,7.7574,-0.895911,-0.943502,19.5455,44.9,19.7
SEAFET02117,7/2/2021 17:25,2157,0,7.7538,7.7569,-0.895951,-0.943532,19.5471,45,19.7
SEAFET02117,7/2/2021 17:30,2158,0,7.7544,7.7576,-0.895911,-0.943492,19.5494,45,19.8
SEAFET02117,7/2/2021 17:35,2159,0,7.7539,7.7569,-0.89594,-0.943532,19.5502,45,19.7
SEAFET02117,7/2/2021 17:40,2160,0,7.7541,7.7571,-0.895928,-0.943516,19.5525,45,19.7
SEAFET02117,7/2/2021 17:45,2161,0,7.7539,7.757,-0.895935,-0.943523,19.5549,45,19.7
SEAFET02117,7/2/2021 17:50,2162,0,7.753,7.7559,-0.895988,-0.943587,19.5557,45,19.7
SEAFET02117,7/2/2021 17:55,2163,0,7.7536,7.7566,-0.895951,-0.943544,19.5576,45,19.8
SEAFET02117,7/2/2021 18:00,2164,0,7.7533,7.7563,-0.89597,-0.943562,19.5596,45,19.7
SEAFET02117,7/2/2021 18:05,2165,0,7.7539,7.7567,-0.895934,-0.943537,19.5607,45,19.8
SEAFET02117,7/2/2021 18:10,2166,0,7.7531,7.7563,-0.895978,-0.943561,19.5633,45,19.7
SEAFET02117,7/2/2021 18:15,2167,0,7.7529,7.7559,-0.895986,-0.943581,19.5658,45,19.7
SEAFET02117,7/2/2021 18:20,2168,0,7.7528,7.7561,-0.895992,-0.943569,19.5678,45,19.8
SEAFET02117,7/2/2021 18:25,2169,0,7.753,7.7563,-0.895977,-0.943556,19.5689,45,19.8
SEAFET02117,7/2/2021 18:30,2170,0,7.752,7.755,-0.896032,-0.943631,19.5713,45,19.8
SEAFET02117,7/2/2021 18:35,2171,0,7.7519,7.7549,-0.896037,-0.943638,19.5737,45,19.8
SEAFET02117,7/2/2021 18:40,2172,0,7.7523,7.7553,-0.896014,-0.943613,19.5756,45,19.8
SEAFET02117,7/2/2021 18:45,2173,0,7.7519,7.7549,-0.896033,-0.943635,19.578,45,19.8
SEAFET02117,7/2/2021 18:50,2174,0,7.7516,7.7546,-0.896052,-0.943656,19.5791,45,19.8
SEAFET02117,7/2/2021 18:55,2175,0,7.752,7.7553,-0.896027,-0.943615,19.5815,45,19.8
SEAFET02117,7/2/2021 19:00,2176,0,7.7513,7.7543,-0.89606,-0.943667,19.5844,45,19.8
SEAFET02117,7/2/2021 19:05,2177,0,7.7514,7.7548,-0.896057,-0.943637,19.5868,45,19.8
SEAFET02117,7/2/2021 19:10,2178,0,7.7506,7.7538,-0.896098,-0.943696,19.5893,45,19.8
SEAFET02117,7/2/2021 19:15,2179,0,7.751,7.7543,-0.896076,-0.943666,19.5913,45,19.8
SEAFET02117,7/2/2021 19:20,2180,0,7.7513,7.7543,-0.896057,-0.943666,19.5924,45,19.8
SEAFET02117,7/2/2021 19:25,2181,0,7.7509,7.7541,-0.89608,-0.943677,19.5952,45,19.8
SEAFET02117,7/2/2021 19:30,2182,0,7.7506,7.7539,-0.896094,-0.943688,19.5979,45,19.8
SEAFET02117,7/2/2021 19:35,2183,0,7.7506,7.7538,-0.896092,-0.943694,19.6003,45,19.8
SEAFET02117,7/2/2021 19:40,2184,0,7.7501,7.7533,-0.896116,-0.943719,19.6026,45,19.8
SEAFET02117,7/2/2021 19:45,2185,0,7.7496,7.7532,-0.896145,-0.943724,19.6052,45,19.8
SEAFET02117,7/2/2021 19:50,2186,0,7.7503,7.7538,-0.896102,-0.943691,19.6075,45,19.8
SEAFET02117,7/2/2021 19:55,2187,0,7.7492,7.7526,-0.896164,-0.943761,19.6105,45,19.8
SEAFET02117,7/2/2021 20:00,2188,0,7.75,7.7533,-0.896113,-0.943719,19.6124,44.9,19.8
SEAFET02117,7/2/2021 20:05,2189,0,7.75,7.7533,-0.896111,-0.943719,19.6144,45,19.8
SEAFET02117,7/2/2021 20:10,2190,0,7.7494,7.7526,-0.896144,-0.943758,19.6169,45,19.8
SEAFET02117,7/2/2021 20:15,2191,0,7.7494,7.7526,-0.896143,-0.943757,19.619,45,19.8
SEAFET02117,7/2/2021 20:20,2192,0,7.7495,7.7525,-0.896138,-0.943762,19.6218,44.9,19.8
SEAFET02117,7/2/2021 20:25,2193,0,7.7487,7.7521,-0.896181,-0.943785,19.6238,45,19.8
SEAFET02117,7/2/2021 20:30,2194,0,7.7487,7.7522,-0.896178,-0.943777,19.6265,45,19.8
SEAFET02117,7/2/2021 20:35,2195,0,7.7486,7.752,-0.89618,-0.943786,19.6292,45,19.8
SEAFET02117,7/2/2021 20:40,2196,0,7.7484,7.7521,-0.89619,-0.943784,19.6316,45,19.8
SEAFET02117,7/2/2021 20:45,2197,0,7.7485,7.7519,-0.896183,-0.943795,19.6339,45,19.9
SEAFET02117,7/2/2021 20:50,2198,0,7.7481,7.7515,-0.896202,-0.943816,19.6365,45,19.8
SEAFET02117,7/2/2021 20:55,2199,0,7.7479,7.7514,-0.896216,-0.943818,19.6388,45,19.8
SEAFET02117,7/2/2021 21:00,2200,0,7.7479,7.7514,-0.896213,-0.943817,19.6405,45,19.9
SEAFET02117,7/2/2021 21:05,2201,0,7.7476,7.7512,-0.896228,-0.943832,19.6433,45,19.9
SEAFET02117,7/2/2021 21:10,2202,0,7.7473,7.7506,-0.896243,-0.943862,19.6453,45,19.8
SEAFET02117,7/2/2021 21:15,2203,0,7.7478,7.751,-0.896212,-0.943841,19.6478,45,19.9
SEAFET02117,7/2/2021 21:20,2204,0,7.7469,7.7505,-0.89626,-0.94387,19.6503,45,19.9
SEAFET02117,7/2/2021 21:25,2205,0,7.7467,7.7499,-0.896272,-0.943903,19.6527,45,19.9
SEAFET02117,7/2/2021 21:30,2206,0,7.7467,7.7504,-0.896266,-0.943874,19.6551,45,19.9
SEAFET02117,7/2/2021 21:35,2207,0,7.7468,7.7499,-0.896262,-0.943898,19.6578,45,19.9
SEAFET02117,7/2/2021 21:40,2208,0,7.7465,7.75,-0.896279,-0.943894,19.6604,45,19.9
SEAFET02117,7/2/2021 21:45,2209,0,7.7462,7.7499,-0.896294,-0.943896,19.6629,45,19.9
SEAFET02117,7/2/2021 21:50,2210,0,7.746,7.7498,-0.896301,-0.943904,19.664,45,19.9
SEAFET02117,7/2/2021 21:55,2211,0,7.7452,7.749,-0.896349,-0.943949,19.666,45,19.9
SEAFET02117,7/2/2021 22:00,2212,0,7.7457,7.7492,-0.896313,-0.943938,19.6685,45,19.9
SEAFET02117,7/2/2021 22:05,2213,0,7.7457,7.7494,-0.896313,-0.943924,19.6715,45,19.9
SEAFET02117,7/2/2021 22:10,2214,0,7.7458,7.7492,-0.896305,-0.943933,19.6738,45,19.9
SEAFET02117,7/2/2021 22:15,2215,0,7.745,7.7483,-0.89635,-0.943985,19.6762,45,19.9
SEAFET02117,7/2/2021 22:20,2216,0,7.7456,7.7493,-0.896315,-0.943926,19.6781,45,19.9
SEAFET02117,7/2/2021 22:25,2217,0,7.7456,7.7492,-0.896313,-0.943934,19.6801,45,19.9
SEAFET02117,7/2/2021 22:30,2218,0,7.7455,7.7489,-0.896315,-0.943953,19.6827,45,19.9
SEAFET02117,7/2/2021 22:35,2219,0,7.7448,7.7482,-0.896354,-0.943988,19.6844,45,19.9
SEAFET02117,7/2/2021 22:40,2220,0,7.7443,7.7481,-0.896381,-0.943998,19.6871,45,19.9
SEAFET02117,7/2/2021 22:45,2221,0,7.7447,7.7484,-0.896358,-0.94398,19.6895,45,19.9
SEAFET02117,7/2/2021 22:50,2222,0,7.7441,7.7476,-0.896392,-0.94402,19.6918,45,19.9
SEAFET02117,7/2/2021 22:55,2223,0,7.7441,7.7477,-0.896388,-0.944014,19.6942,45,19.9
SEAFET02117,7/2/2021 23:00,2224,0,7.7442,7.7475,-0.896381,-0.944029,19.6966,45,19.9
SEAFET02117,7/2/2021 23:05,2225,0,7.7443,7.7478,-0.896375,-0.944008,19.6975,45,19.9
SEAFET02117,7/2/2021 23:10,2226,0,7.7428,7.7465,-0.89646,-0.944083,19.7,45,19.9
SEAFET02117,7/2/2021 23:15,2227,0,7.7433,7.7469,-0.896425,-0.944062,19.7026,45,19.9
SEAFET02117,7/2/2021 23:20,2228,0,7.7437,7.7476,-0.896401,-0.944017,19.7051,45,19.9
SEAFET02117,7/2/2021 23:25,2229,0,7.7436,7.7474,-0.896406,-0.944028,19.7067,45,19.9
SEAFET02117,7/2/2021 23:30,2230,0,7.7427,7.7464,-0.896454,-0.944087,19.7086,45,19.9
SEAFET02117,7/2/2021 23:35,2231,0,7.7431,7.7469,-0.89643,-0.944057,19.7106,45,19.9
SEAFET02117,7/2/2021 23:40,2232,0,7.7429,7.7466,-0.89644,-0.944073,19.713,45,19.9
SEAFET02117,7/2/2021 23:45,2233,0,7.7427,7.7466,-0.896452,-0.944075,19.7153,45,19.9
SEAFET02117,7/2/2021 23:50,2234,0,7.7428,7.7462,-0.896446,-0.944098,19.7169,45,19.9
SEAFET02117,7/2/2021 23:55,2235,0,7.743,7.747,-0.896432,-0.944051,19.7192,45,19.9
SEAFET02117,7/3/2021 0:00,2236,0,7.742,7.7461,-0.896483,-0.9441,19.7214,45,19.9
SEAFET02117,7/3/2021 0:05,2237,0,7.7423,7.746,-0.896467,-0.944107,19.7237,45,19.9
SEAFET02117,7/3/2021 0:10,2238,0,7.7419,7.7454,-0.896487,-0.944137,19.7263,45,19.9
SEAFET02117,7/3/2021 0:15,2239,0,7.7416,7.7456,-0.896505,-0.944127,19.7278,45,19.9
SEAFET02117,7/3/2021 0:20,2240,0,7.7411,7.745,-0.89653,-0.944163,19.7294,45,19.9
SEAFET02117,7/3/2021 0:25,2241,0,7.741,7.7448,-0.896537,-0.94417,19.7317,45,19.9
SEAFET02117,7/3/2021 0:30,2242,0,7.7413,7.745,-0.896513,-0.94416,19.7341,45,19.9
SEAFET02117,7/3/2021 0:35,2243,0,7.7419,7.7455,-0.896482,-0.944128,19.7356,45,19.9
SEAFET02117,7/3/2021 0:40,2244,0,7.7411,7.7449,-0.896522,-0.944162,19.7372,45,19.9
SEAFET02117,7/3/2021 0:45,2245,0,7.7405,7.7442,-0.89656,-0.944202,19.7395,45,19.9
SEAFET02117,7/3/2021 0:50,2246,0,7.7402,7.744,-0.896574,-0.944214,19.7419,45,19.9
SEAFET02117,7/3/2021 0:55,2247,0,7.741,7.7446,-0.896525,-0.94418,19.7427,45,19.9
SEAFET02117,7/3/2021 1:00,2248,0,7.7408,7.7446,-0.896532,-0.944177,19.745,45,19.9
SEAFET02117,7/3/2021 1:05,2249,0,7.7403,7.7443,-0.896562,-0.944196,19.7474,45,19.9
SEAFET02117,7/3/2021 1:10,2250,0,7.7402,7.7439,-0.896567,-0.944222,19.7482,45,19.9
SEAFET02117,7/3/2021 1:15,2251,0,7.7399,7.7435,-0.896586,-0.944239,19.7501,45,19.9
SEAFET02117,7/3/2021 1:20,2252,0,7.7401,7.7442,-0.896569,-0.944199,19.7521,45,19.9
SEAFET02117,7/3/2021 1:25,2253,0,7.7399,7.7437,-0.896578,-0.944229,19.7534,45,19.9
SEAFET02117,7/3/2021 1:30,2254,0,7.7397,7.7434,-0.896592,-0.944247,19.7552,45,19.9
SEAFET02117,7/3/2021 1:35,2255,0,7.7397,7.7434,-0.896586,-0.944245,19.7575,45,19.9
SEAFET02117,7/3/2021 1:40,2256,0,7.7396,7.7432,-0.896596,-0.944254,19.7583,45,19.9
SEAFET02117,7/3/2021 1:45,2257,0,7.7389,7.7428,-0.896632,-0.944278,19.7605,45,19.9
SEAFET02117,7/3/2021 1:50,2258,0,7.7392,7.7432,-0.896615,-0.944257,19.7614,45,19.9
SEAFET02117,7/3/2021 1:55,2259,0,7.7395,7.7435,-0.896592,-0.944239,19.7632,45,19.9
SEAFET02117,7/3/2021 2:00,2260,0,7.7389,7.7431,-0.89663,-0.944262,19.7654,45,19.9
SEAFET02117,7/3/2021 2:05,2261,0,7.7385,7.7422,-0.896651,-0.944315,19.7661,45,20
SEAFET02117,7/3/2021 2:10,2262,0,7.7391,7.7429,-0.896614,-0.944273,19.7683,45,19.9
SEAFET02117,7/3/2021 2:15,2263,0,7.7383,7.7424,-0.896661,-0.944302,19.7685,45,19.9
SEAFET02117,7/3/2021 2:20,2264,0,7.7385,7.7424,-0.896645,-0.9443,19.7708,45,19.9
SEAFET02117,7/3/2021 2:25,2265,0,7.738,7.7421,-0.896674,-0.944316,19.7718,45,19.9
SEAFET02117,7/3/2021 2:30,2266,0,7.7384,7.7424,-0.896651,-0.944299,19.7734,45,19.9
SEAFET02117,7/3/2021 2:35,2267,0,7.7384,7.7424,-0.896651,-0.9443,19.7743,45,19.9
SEAFET02117,7/3/2021 2:40,2268,0,7.7379,7.7419,-0.896675,-0.944328,19.7761,45,19.9
SEAFET02117,7/3/2021 2:45,2269,0,7.7379,7.7419,-0.896676,-0.944328,19.7763,45,19.9
SEAFET02117,7/3/2021 2:50,2270,0,7.7375,7.7416,-0.896699,-0.944345,19.7787,45,19.9
SEAFET02117,7/3/2021 2:55,2271,0,7.7369,7.7405,-0.896734,-0.944404,19.7789,45,19.9
SEAFET02117,7/3/2021 3:00,2272,0,7.7367,7.7408,-0.896741,-0.944386,19.781,45,20
SEAFET02117,7/3/2021 3:05,2273,0,7.7365,7.7404,-0.896753,-0.944409,19.7818,45,19.9
SEAFET02117,7/3/2021 3:10,2274,0,7.7376,7.7414,-0.896688,-0.944351,19.783,45,20
SEAFET02117,7/3/2021 3:15,2275,0,7.7364,7.7404,-0.896755,-0.944411,19.7841,45,19.9
SEAFET02117,7/3/2021 3:20,2276,0,7.7371,7.7413,-0.896717,-0.944359,19.7843,45,20
SEAFET02117,7/3/2021 3:25,2277,0,7.7365,7.7406,-0.896747,-0.944395,19.7865,45,20
SEAFET02117,7/3/2021 3:30,2278,0,7.7357,7.7399,-0.896797,-0.944436,19.7867,45,20
SEAFET02117,7/3/2021 3:35,2279,0,7.7363,7.7406,-0.896758,-0.944395,19.7872,45,20
SEAFET02117,7/3/2021 3:40,2280,0,7.7367,7.7409,-0.896733,-0.944381,19.789,45,19.9
SEAFET02117,7/3/2021 3:45,2281,0,7.7355,7.7394,-0.896805,-0.944469,19.7896,45,20
SEAFET02117,7/3/2021 3:50,2282,0,7.7353,7.7396,-0.896817,-0.944456,19.7896,45,20
SEAFET02117,7/3/2021 3:55,2283,0,7.7354,7.7396,-0.896806,-0.944455,19.792,45,19.9
SEAFET02117,7/3/2021 4:00,2284,0,7.7354,7.7398,-0.896806,-0.944444,19.792,45,20
SEAFET02117,7/3/2021 4:05,2285,0,7.7356,7.7398,-0.896795,-0.944443,19.7925,45,19.9
SEAFET02117,7/3/2021 4:10,2286,0,7.7348,7.739,-0.896841,-0.944487,19.7943,45,20
SEAFET02117,7/3/2021 4:15,2287,0,7.7342,7.7386,-0.896879,-0.94451,19.7943,45,20
SEAFET02117,7/3/2021 4:20,2288,0,7.7347,7.7386,-0.896849,-0.944509,19.7951,45.1,20
SEAFET02117,7/3/2021 4:25,2289,0,7.7352,7.7394,-0.896818,-0.944463,19.7959,45,20
SEAFET02117,7/3/2021 4:30,2290,0,7.7342,7.7383,-0.896873,-0.944526,19.7967,45,20
SEAFET02117,7/3/2021 4:35,2291,0,7.7335,7.7381,-0.896914,-0.944541,19.7972,45,20
SEAFET02117,7/3/2021 4:40,2292,0,7.7339,7.7382,-0.896889,-0.944536,19.7974,45,20
SEAFET02117,7/3/2021 4:45,2293,0,7.7339,7.7381,-0.896894,-0.944541,19.7974,45,20
SEAFET02117,7/3/2021 4:50,2294,0,7.7336,7.738,-0.896907,-0.944545,19.7984,45,20
SEAFET02117,7/3/2021 4:55,2295,0,7.7341,7.7382,-0.89688,-0.944532,19.7998,45.1,20
SEAFET02117,7/3/2021 5:00,2296,0,7.7343,7.7385,-0.896865,-0.944513,19.7998,45,20
