Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),PAR (avg),,Serial #:,0392
6/24/24,20:30:09,10553,6/24/2024 20:30:09,6/24/2024 16:30:09,208.1666839,,,,
6/24/24,20:30:10,10565,6/24/2024 20:30:10,6/24/2024 16:30:10,210.1713698,,,,
6/24/24,20:30:11,10552,6/24/2024 20:30:11,6/24/2024 16:30:11,208.0004924,,,,
6/24/24,20:30:13,10570,6/24/2024 20:30:13,6/24/2024 16:30:13,211.0123428,208.4864289,,,
6/24/24,20:45:04,10181,6/24/2024 20:45:04,6/24/2024 16:45:04,154.6603419,,,,
6/24/24,20:45:05,10197,6/24/2024 20:45:05,6/24/2024 16:45:05,156.6494017,,,,
6/24/24,20:45:06,10211,6/24/2024 20:45:06,6/24/2024 16:45:06,158.4108022,,,,
6/24/24,20:45:07,10187,6/24/2024 20:45:07,6/24/2024 16:45:07,155.4032622,,,,
6/24/24,20:45:08,10223,6/24/2024 20:45:08,6/24/2024 16:45:08,159.9363292,,,,
6/24/24,20:45:09,10211,6/24/2024 20:45:09,6/24/2024 16:45:09,158.4108022,,,,
6/24/24,20:45:10,10209,6/24/2024 20:45:10,6/24/2024 16:45:10,158.1579661,,,,
6/24/24,20:45:11,10207,6/24/2024 20:45:11,6/24/2024 16:45:11,157.9055336,,,,
6/24/24,20:45:12,10191,6/24/2024 20:45:12,6/24/2024 16:45:12,155.900524,,,,
6/24/24,20:45:14,10184,6/24/2024 20:45:14,6/24/2024 16:45:14,155.031357,157.046632,,,
6/24/24,21:00:05,10173,6/24/2024 21:00:05,6/24/2024 17:00:05,153.6753032,,,,
6/24/24,21:00:06,10154,6/24/2024 21:00:06,6/24/2024 17:00:06,151.3609069,,,,
6/24/24,21:00:07,10166,6/24/2024 21:00:07,6/24/2024 17:00:07,152.8185421,,,,
6/24/24,21:00:08,10162,6/24/2024 21:00:08,6/24/2024 17:00:08,152.3311107,,,,
6/24/24,21:00:09,10159,6/24/2024 21:00:09,6/24/2024 17:00:09,151.9665576,,,,
6/24/24,21:00:10,10165,6/24/2024 21:00:10,6/24/2024 17:00:10,152.6965382,,,,
6/24/24,21:00:11,10162,6/24/2024 21:00:11,6/24/2024 17:00:11,152.3311107,,,,
6/24/24,21:00:12,10161,6/24/2024 21:00:12,6/24/2024 17:00:12,152.2094959,,,,
6/24/24,21:00:13,10152,6/24/2024 21:00:13,6/24/2024 17:00:13,151.1193231,,,,
6/24/24,21:00:15,10158,6/24/2024 21:00:15,6/24/2024 17:00:15,151.8452339,152.2354122,,,
6/24/24,21:15:06,9960,6/24/2024 21:15:06,6/24/2024 17:15:06,129.6351293,,,,
6/24/24,21:15:07,9953,6/24/2024 21:15:07,6/24/2024 17:15:07,128.9123955,,,,
6/24/24,21:15:08,9958,6/24/2024 21:15:08,6/24/2024 17:15:08,129.4282214,,,,
6/24/24,21:15:09,9960,6/24/2024 21:15:09,6/24/2024 17:15:09,129.6351293,,,,
6/24/24,21:15:10,9958,6/24/2024 21:15:10,6/24/2024 17:15:10,129.4282214,,,,
6/24/24,21:15:11,9959,6/24/2024 21:15:11,6/24/2024 17:15:11,129.531634,,,,
6/24/24,21:15:12,9956,6/24/2024 21:15:12,6/24/2024 17:15:12,129.2216438,,,,
6/24/24,21:15:13,9963,6/24/2024 21:15:13,6/24/2024 17:15:13,129.9461114,,,,
6/24/24,21:15:14,9951,6/24/2024 21:15:14,6/24/2024 17:15:14,128.7066412,,,,
6/24/24,21:15:16,9972,6/24/2024 21:15:16,6/24/2024 17:15:16,130.8835409,129.5328668,,,
6/24/24,21:30:07,8960,6/24/2024 21:30:07,6/24/2024 17:30:07,58.32594665,,,,
6/24/24,21:30:08,8955,6/24/2024 21:30:08,6/24/2024 17:30:08,58.0934932,,,,
6/24/24,21:30:09,8954,6/24/2024 21:30:09,6/24/2024 17:30:09,58.0471138,,,,
6/24/24,21:30:10,8957,6/24/2024 21:30:10,6/24/2024 17:30:10,58.1863632,,,,
6/24/24,21:30:11,8958,6/24/2024 21:30:11,6/24/2024 17:30:11,58.23285386,,,,
6/24/24,21:30:12,8953,6/24/2024 21:30:12,6/24/2024 17:30:12,58.00077143,,,,
6/24/24,21:30:13,8960,6/24/2024 21:30:13,6/24/2024 17:30:13,58.32594665,,,,
6/24/24,21:30:14,8962,6/24/2024 21:30:14,6/24/2024 17:30:14,58.41918825,,,,
6/24/24,21:30:15,8964,6/24/2024 21:30:15,6/24/2024 17:30:15,58.51257892,,,,
6/24/24,21:30:17,8971,6/24/2024 21:30:17,6/24/2024 17:30:17,58.84062353,58.29848795,,,
6/24/24,21:45:08,9854,6/24/2024 21:45:08,6/24/2024 17:45:08,119.1119813,,,,
6/24/24,21:45:09,9851,6/24/2024 21:45:09,6/24/2024 17:45:09,118.826927,,,,
6/24/24,21:45:10,9850,6/24/2024 21:45:10,6/24/2024 17:45:10,118.7320606,,,,
6/24/24,21:45:11,9854,6/24/2024 21:45:11,6/24/2024 17:45:11,119.1119813,,,,
6/24/24,21:45:12,9856,6/24/2024 21:45:12,6/24/2024 17:45:12,119.3023973,,,,
6/24/24,21:45:13,9846,6/24/2024 21:45:13,6/24/2024 17:45:13,118.3533517,,,,
6/24/24,21:45:14,9849,6/24/2024 21:45:14,6/24/2024 17:45:14,118.6372699,,,,
6/24/24,21:45:15,9856,6/24/2024 21:45:15,6/24/2024 17:45:15,119.3023973,,,,
6/24/24,21:45:16,9850,6/24/2024 21:45:16,6/24/2024 17:45:16,118.7320606,,,,
6/24/24,21:45:18,9851,6/24/2024 21:45:18,6/24/2024 17:45:18,118.826927,118.8937354,,,
6/24/24,22:00:09,9828,6/24/2024 22:00:09,6/24/2024 18:00:09,116.6640543,,,,
6/24/24,22:00:10,9819,6/24/2024 22:00:10,6/24/2024 18:00:10,115.8284692,,,,
6/24/24,22:00:11,9825,6/24/2024 22:00:11,6/24/2024 18:00:11,116.3848583,,,,
6/24/24,22:00:12,9830,6/24/2024 22:00:12,6/24/2024 18:00:12,116.850557,,,,
6/24/24,22:00:13,9827,6/24/2024 22:00:13,6/24/2024 18:00:13,116.5709147,,,,
6/24/24,22:00:14,9820,6/24/2024 22:00:14,6/24/2024 18:00:14,115.9210157,,,,
6/24/24,22:00:15,9828,6/24/2024 22:00:15,6/24/2024 18:00:15,116.6640543,,,,
6/24/24,22:00:16,9824,6/24/2024 22:00:16,6/24/2024 18:00:16,116.2919416,,,,
6/24/24,22:00:17,9827,6/24/2024 22:00:17,6/24/2024 18:00:17,116.5709147,,,,
6/24/24,22:00:19,9825,6/24/2024 22:00:19,6/24/2024 18:00:19,116.3848583,116.4131638,,,
6/24/24,22:15:10,9481,6/24/2024 22:15:10,6/24/2024 18:15:10,88.4252568,,,,
6/24/24,22:15:11,9478,6/24/2024 22:15:11,6/24/2024 18:15:11,88.21364082,,,,
6/24/24,22:15:12,9494,6/24/2024 22:15:12,6/24/2024 18:15:12,89.34814113,,,,
6/24/24,22:15:13,9510,6/24/2024 22:15:13,6/24/2024 18:15:13,90.49723205,,,,
6/24/24,22:15:14,9508,6/24/2024 22:15:14,6/24/2024 18:15:14,90.35279137,,,,
6/24/24,22:15:15,9514,6/24/2024 22:15:15,6/24/2024 18:15:15,90.7868065,,,,
6/24/24,22:15:16,9521,6/24/2024 22:15:16,6/24/2024 18:15:16,91.29579317,,,,
6/24/24,22:15:17,9522,6/24/2024 22:15:17,6/24/2024 18:15:17,91.36873812,,,,
6/24/24,22:15:18,9536,6/24/2024 22:15:18,6/24/2024 18:15:18,92.3961084,,,,
6/24/24,22:15:20,9539,6/24/2024 22:15:20,6/24/2024 18:15:20,92.61775771,90.53022661,,,
6/24/24,22:30:11,9373,6/24/2024 22:30:11,6/24/2024 18:30:11,81.11764832,,,,
6/24/24,22:30:12,9377,6/24/2024 22:30:12,6/24/2024 18:30:12,81.37720984,,,,
6/24/24,22:30:13,9378,6/24/2024 22:30:13,6/24/2024 18:30:13,81.44222988,,,,
6/24/24,22:30:14,9375,6/24/2024 22:30:14,6/24/2024 18:30:14,81.24732543,,,,
6/24/24,22:30:15,9379,6/24/2024 22:30:15,6/24/2024 18:30:15,81.50730188,,,,
6/24/24,22:30:16,9383,6/24/2024 22:30:16,6/24/2024 18:30:16,81.76811021,,,,
6/24/24,22:30:17,9381,6/24/2024 22:30:17,6/24/2024 18:30:17,81.6376019,,,,
6/24/24,22:30:18,9388,6/24/2024 22:30:18,6/24/2024 18:30:18,82.09529451,,,,
6/24/24,22:30:19,9383,6/24/2024 22:30:19,6/24/2024 18:30:19,81.76811021,,,,
6/24/24,22:30:21,9394,6/24/2024 22:30:21,6/24/2024 18:30:21,82.48964425,81.64504764,,,
6/24/24,22:45:12,8858,6/24/2024 22:45:12,6/24/2024 18:45:12,53.76281295,,,,
6/24/24,22:45:13,8854,6/24/2024 22:45:13,6/24/2024 18:45:13,53.59133058,,,,
6/24/24,22:45:14,8836,6/24/2024 22:45:14,6/24/2024 18:45:14,52.82640341,,,,
6/24/24,22:45:15,8842,6/24/2024 22:45:15,6/24/2024 18:45:15,53.08015825,,,,
6/24/24,22:45:16,8838,6/24/2024 22:45:16,6/24/2024 18:45:16,52.91085328,,,,
6/24/24,22:45:17,8843,6/24/2024 22:45:17,6/24/2024 18:45:17,53.12256908,,,,
6/24/24,22:45:18,8835,6/24/2024 22:45:18,6/24/2024 18:45:18,52.78422904,,,,
6/24/24,22:45:19,8824,6/24/2024 22:45:19,6/24/2024 18:45:19,52.32252723,,,,
6/24/24,22:45:20,8824,6/24/2024 22:45:20,6/24/2024 18:45:20,52.32252723,,,,
6/24/24,22:45:22,8831,6/24/2024 22:45:22,6/24/2024 18:45:22,52.61586796,52.9339279,,,
6/24/24,23:00:13,8441,6/24/2024 23:00:13,6/24/2024 19:00:13,38.53372419,,,,
6/24/24,23:00:14,8450,6/24/2024 23:00:14,6/24/2024 19:00:14,38.81170599,,,,
6/24/24,23:00:15,8466,6/24/2024 23:00:15,6/24/2024 19:00:15,39.31085659,,,,
6/24/24,23:00:16,8467,6/24/2024 23:00:16,6/24/2024 19:00:16,39.3422658,,,,
6/24/24,23:00:17,8470,6/24/2024 23:00:17,6/24/2024 19:00:17,39.43664408,,,,
6/24/24,23:00:18,8488,6/24/2024 23:00:18,6/24/2024 19:00:18,40.00768732,,,,
6/24/24,23:00:19,8490,6/24/2024 23:00:19,6/24/2024 19:00:19,40.07164481,,,,
6/24/24,23:00:20,8496,6/24/2024 23:00:20,6/24/2024 19:00:20,40.26413139,,,,
6/24/24,23:00:21,8495,6/24/2024 23:00:21,6/24/2024 19:00:21,40.2319862,,,,
6/24/24,23:00:23,8515,6/24/2024 23:00:23,6/24/2024 19:00:23,40.87979336,39.68904397,,,
6/24/24,23:15:14,8239,6/24/2024 23:15:14,6/24/2024 19:15:14,32.79254182,,,,
6/24/24,23:15:15,8240,6/24/2024 23:15:15,6/24/2024 19:15:15,32.81874292,,,,
6/24/24,23:15:16,8247,6/24/2024 23:15:16,6/24/2024 19:15:16,33.00273774,,,,
6/24/24,23:15:17,8237,6/24/2024 23:15:17,6/24/2024 19:15:17,32.74020235,,,,
6/24/24,23:15:18,8231,6/24/2024 23:15:18,6/24/2024 19:15:18,32.58368464,,,,
6/24/24,23:15:19,8244,6/24/2024 23:15:19,6/24/2024 19:15:19,32.92375684,,,,
6/24/24,23:15:20,8248,6/24/2024 23:15:20,6/24/2024 19:15:20,33.02910679,,,,
6/24/24,23:15:21,8228,6/24/2024 23:15:21,6/24/2024 19:15:21,32.5057066,,,,
6/24/24,23:15:22,8231,6/24/2024 23:15:22,6/24/2024 19:15:22,32.58368464,,,,
6/24/24,23:15:24,8245,6/24/2024 23:15:24,6/24/2024 19:15:24,32.95006279,32.79302271,,,
6/24/24,23:30:15,7957,6/24/2024 23:30:15,6/24/2024 19:30:15,26.17943713,,,,
6/24/24,23:30:16,7961,6/24/2024 23:30:16,6/24/2024 19:30:16,26.2632065,,,,
6/24/24,23:30:17,7964,6/24/2024 23:30:17,6/24/2024 19:30:17,26.32620938,,,,
6/24/24,23:30:18,7956,6/24/2024 23:30:18,6/24/2024 19:30:18,26.15853657,,,,
6/24/24,23:30:19,7964,6/24/2024 23:30:19,6/24/2024 19:30:19,26.32620938,,,,
6/24/24,23:30:20,7961,6/24/2024 23:30:20,6/24/2024 19:30:20,26.2632065,,,,
6/24/24,23:30:21,7963,6/24/2024 23:30:21,6/24/2024 19:30:21,26.30519165,,,,
6/24/24,23:30:22,7960,6/24/2024 23:30:22,6/24/2024 19:30:22,26.24223906,,,,
6/24/24,23:30:23,7957,6/24/2024 23:30:23,6/24/2024 19:30:23,26.17943713,,,,
6/24/24,23:30:25,7949,6/24/2024 23:30:25,6/24/2024 19:30:25,26.01269911,26.22563724,,,
6/24/24,23:45:16,7314,6/24/2024 23:45:16,6/24/2024 19:45:16,15.66494017,,,,
6/24/24,23:45:17,7316,6/24/2024 23:45:17,6/24/2024 19:45:17,15.68998261,,,,
6/24/24,23:45:18,7319,6/24/2024 23:45:18,6/24/2024 19:45:18,15.72762136,,,,
6/24/24,23:45:19,7315,6/24/2024 23:45:19,6/24/2024 19:45:19,15.67745639,,,,
6/24/24,23:45:20,7313,6/24/2024 23:45:20,6/24/2024 19:45:20,15.65243394,,,,
6/24/24,23:45:21,7320,6/24/2024 23:45:21,6/24/2024 19:45:21,15.74018766,,,,
6/24/24,23:45:22,7310,6/24/2024 23:45:22,6/24/2024 19:45:22,15.61497513,,,,
6/24/24,23:45:23,7310,6/24/2024 23:45:23,6/24/2024 19:45:23,15.61497513,,,,
6/24/24,23:45:24,7314,6/24/2024 23:45:24,6/24/2024 19:45:24,15.66494017,,,,
6/24/24,23:45:26,7318,6/24/2024 23:45:26,6/24/2024 19:45:26,15.71506509,15.67625776,,,
6/25/24,0:00:17,6601,6/25/2024 0:00:17,6/24/2024 20:00:17,8.863738041,,,,
6/25/24,0:00:18,6604,6/25/2024 0:00:18,6/24/2024 20:00:18,8.88500129,,,,
6/25/24,0:00:19,6593,6/25/2024 0:00:19,6/24/2024 20:00:19,8.807284493,,,,
6/25/24,0:00:20,6587,6/25/2024 0:00:20,6/24/2024 20:00:20,8.765180416,,,,
6/25/24,0:00:21,6600,6/25/2024 0:00:21,6/24/2024 20:00:21,8.856661606,,,,
6/25/24,0:00:22,6600,6/25/2024 0:00:22,6/24/2024 20:00:22,8.856661606,,,,
6/25/24,0:00:23,6589,6/25/2024 0:00:23,6/24/2024 20:00:23,8.779192696,,,,
6/25/24,0:00:24,6585,6/25/2024 0:00:24,6/24/2024 20:00:24,8.751190501,,,,
6/25/24,0:00:25,6587,6/25/2024 0:00:25,6/24/2024 20:00:25,8.765180416,,,,
6/25/24,0:00:27,6598,6/25/2024 0:00:27,6/24/2024 20:00:27,8.84252568,8.817261674,,,
6/25/24,0:15:18,5373,6/25/2024 0:15:18,6/24/2024 20:15:18,3.324081907,,,,
6/25/24,0:15:19,5372,6/25/2024 0:15:19,6/24/2024 20:15:19,3.3214281,,,,
6/25/24,0:15:20,5369,6/25/2024 0:15:20,6/24/2024 20:15:20,3.313479384,,,,
6/25/24,0:15:21,5367,6/25/2024 0:15:21,6/24/2024 20:15:21,3.308190811,,,,
6/25/24,0:15:22,5366,6/25/2024 0:15:22,6/24/2024 20:15:22,3.305549691,,,,
6/25/24,0:15:23,5364,6/25/2024 0:15:23,6/24/2024 20:15:23,3.300273774,,,,
6/25/24,0:15:24,5361,6/25/2024 0:15:24,6/24/2024 20:15:24,3.292375684,,,,
6/25/24,0:15:25,5363,6/25/2024 0:15:25,6/24/2024 20:15:25,3.297638975,,,,
6/25/24,0:15:26,5357,6/25/2024 0:15:26,6/24/2024 20:15:26,3.281874292,,,,
6/25/24,0:15:28,5354,6/25/2024 0:15:28,6/24/2024 20:15:28,3.274020235,3.301891285,,,
6/25/24,0:30:19,3237,6/25/2024 0:30:19,6/24/2024 20:30:19,0.603638339,,,,
6/25/24,0:30:20,3230,6/25/2024 0:30:20,6/24/2024 20:30:20,0.600272972,,,,
6/25/24,0:30:21,3229,6/25/2024 0:30:21,6/24/2024 20:30:21,0.599793739,,,,
6/25/24,0:30:22,3227,6/25/2024 0:30:22,6/24/2024 20:30:22,0.598836421,,,,
6/25/24,0:30:23,3220,6/25/2024 0:30:23,6/24/2024 20:30:23,0.595497825,,,,
6/25/24,0:30:24,3221,6/25/2024 0:30:24,6/24/2024 20:30:24,0.595973626,,,,
6/25/24,0:30:25,3215,6/25/2024 0:30:25,6/24/2024 20:30:25,0.593124516,,,,
6/25/24,0:30:26,3208,6/25/2024 0:30:26,6/24/2024 20:30:26,0.589817765,,,,
6/25/24,0:30:27,3208,6/25/2024 0:30:27,6/24/2024 20:30:27,0.589817765,,,,
6/25/24,0:30:29,3201,6/25/2024 0:30:29,6/24/2024 20:30:29,0.586529449,0.595330242,,,
6/25/24,0:45:20,53,6/25/2024 0:45:20,6/24/2024 20:45:20,0.047464803,,,,
6/25/24,0:45:21,90,6/25/2024 0:45:21,6/24/2024 20:45:21,0.048888368,,,,
6/25/24,0:45:22,57,6/25/2024 0:45:22,6/24/2024 20:45:22,0.047616682,,,,
6/25/24,0:45:23,57,6/25/2024 0:45:23,6/24/2024 20:45:23,0.047616682,,,,
6/25/24,0:45:24,57,6/25/2024 0:45:24,6/24/2024 20:45:24,0.047616682,,,,
6/25/24,0:45:25,57,6/25/2024 0:45:25,6/24/2024 20:45:25,0.047616682,,,,
6/25/24,0:45:26,57,6/25/2024 0:45:26,6/24/2024 20:45:26,0.047616682,,,,
6/25/24,0:45:27,57,6/25/2024 0:45:27,6/24/2024 20:45:27,0.047616682,,,,
6/25/24,0:45:28,57,6/25/2024 0:45:28,6/24/2024 20:45:28,0.047616682,,,,
6/25/24,0:45:30,57,6/25/2024 0:45:30,6/24/2024 20:45:30,0.047616682,0.047728662,,,
6/25/24,1:00:21,53,6/25/2024 1:00:21,6/24/2024 21:00:21,0.047464803,,,,
6/25/24,1:00:22,53,6/25/2024 1:00:22,6/24/2024 21:00:22,0.047464803,,,,
6/25/24,1:00:23,53,6/25/2024 1:00:23,6/24/2024 21:00:23,0.047464803,,,,
6/25/24,1:00:24,53,6/25/2024 1:00:24,6/24/2024 21:00:24,0.047464803,,,,
6/25/24,1:00:25,53,6/25/2024 1:00:25,6/24/2024 21:00:25,0.047464803,,,,
6/25/24,1:00:26,53,6/25/2024 1:00:26,6/24/2024 21:00:26,0.047464803,,,,
6/25/24,1:00:27,53,6/25/2024 1:00:27,6/24/2024 21:00:27,0.047464803,,,,
6/25/24,1:00:28,53,6/25/2024 1:00:28,6/24/2024 21:00:28,0.047464803,,,,
6/25/24,1:00:29,53,6/25/2024 1:00:29,6/24/2024 21:00:29,0.047464803,,,,
6/25/24,1:00:31,53,6/25/2024 1:00:31,6/24/2024 21:00:31,0.047464803,0.047464803,,,
6/25/24,1:15:22,53,6/25/2024 1:15:22,6/24/2024 21:15:22,0.047464803,,,,
6/25/24,1:15:23,53,6/25/2024 1:15:23,6/24/2024 21:15:23,0.047464803,,,,
6/25/24,1:15:24,53,6/25/2024 1:15:24,6/24/2024 21:15:24,0.047464803,,,,
6/25/24,1:15:25,53,6/25/2024 1:15:25,6/24/2024 21:15:25,0.047464803,,,,
6/25/24,1:15:26,53,6/25/2024 1:15:26,6/24/2024 21:15:26,0.047464803,,,,
6/25/24,1:15:27,53,6/25/2024 1:15:27,6/24/2024 21:15:27,0.047464803,,,,
6/25/24,1:15:28,53,6/25/2024 1:15:28,6/24/2024 21:15:28,0.047464803,,,,
6/25/24,1:15:29,53,6/25/2024 1:15:29,6/24/2024 21:15:29,0.047464803,,,,
6/25/24,1:15:30,53,6/25/2024 1:15:30,6/24/2024 21:15:30,0.047464803,,,,
6/25/24,1:15:32,53,6/25/2024 1:15:32,6/24/2024 21:15:32,0.047464803,0.047464803,,,
6/25/24,1:30:23,53,6/25/2024 1:30:23,6/24/2024 21:30:23,0.047464803,,,,
6/25/24,1:30:24,53,6/25/2024 1:30:24,6/24/2024 21:30:24,0.047464803,,,,
6/25/24,1:30:25,53,6/25/2024 1:30:25,6/24/2024 21:30:25,0.047464803,,,,
6/25/24,1:30:26,53,6/25/2024 1:30:26,6/24/2024 21:30:26,0.047464803,,,,
6/25/24,1:30:27,53,6/25/2024 1:30:27,6/24/2024 21:30:27,0.047464803,,,,
6/25/24,1:30:28,53,6/25/2024 1:30:28,6/24/2024 21:30:28,0.047464803,,,,
6/25/24,1:30:29,53,6/25/2024 1:30:29,6/24/2024 21:30:29,0.047464803,,,,
6/25/24,1:30:30,53,6/25/2024 1:30:30,6/24/2024 21:30:30,0.047464803,,,,
6/25/24,1:30:31,53,6/25/2024 1:30:31,6/24/2024 21:30:31,0.047464803,,,,
6/25/24,1:30:33,53,6/25/2024 1:30:33,6/24/2024 21:30:33,0.047464803,0.047464803,,,
6/25/24,1:45:24,53,6/25/2024 1:45:24,6/24/2024 21:45:24,0.047464803,,,,
6/25/24,1:45:25,53,6/25/2024 1:45:25,6/24/2024 21:45:25,0.047464803,,,,
6/25/24,1:45:26,53,6/25/2024 1:45:26,6/24/2024 21:45:26,0.047464803,,,,
6/25/24,1:45:27,53,6/25/2024 1:45:27,6/24/2024 21:45:27,0.047464803,,,,
6/25/24,1:45:28,53,6/25/2024 1:45:28,6/24/2024 21:45:28,0.047464803,,,,
6/25/24,1:45:29,53,6/25/2024 1:45:29,6/24/2024 21:45:29,0.047464803,,,,
6/25/24,1:45:30,53,6/25/2024 1:45:30,6/24/2024 21:45:30,0.047464803,,,,
6/25/24,1:45:31,53,6/25/2024 1:45:31,6/24/2024 21:45:31,0.047464803,,,,
6/25/24,1:45:32,53,6/25/2024 1:45:32,6/24/2024 21:45:32,0.047464803,,,,
6/25/24,1:45:34,53,6/25/2024 1:45:34,6/24/2024 21:45:34,0.047464803,0.047464803,,,
6/25/24,2:00:25,53,6/25/2024 2:00:25,6/24/2024 22:00:25,0.047464803,,,,
6/25/24,2:00:26,53,6/25/2024 2:00:26,6/24/2024 22:00:26,0.047464803,,,,
6/25/24,2:00:27,53,6/25/2024 2:00:27,6/24/2024 22:00:27,0.047464803,,,,
6/25/24,2:00:28,53,6/25/2024 2:00:28,6/24/2024 22:00:28,0.047464803,,,,
6/25/24,2:00:29,53,6/25/2024 2:00:29,6/24/2024 22:00:29,0.047464803,,,,
6/25/24,2:00:30,53,6/25/2024 2:00:30,6/24/2024 22:00:30,0.047464803,,,,
6/25/24,2:00:31,53,6/25/2024 2:00:31,6/24/2024 22:00:31,0.047464803,,,,
6/25/24,2:00:32,53,6/25/2024 2:00:32,6/24/2024 22:00:32,0.047464803,,,,
6/25/24,2:00:33,53,6/25/2024 2:00:33,6/24/2024 22:00:33,0.047464803,,,,
6/25/24,2:00:35,53,6/25/2024 2:00:35,6/24/2024 22:00:35,0.047464803,0.047464803,,,
6/25/24,2:15:26,53,6/25/2024 2:15:26,6/24/2024 22:15:26,0.047464803,,,,
6/25/24,2:15:27,53,6/25/2024 2:15:27,6/24/2024 22:15:27,0.047464803,,,,
6/25/24,2:15:28,53,6/25/2024 2:15:28,6/24/2024 22:15:28,0.047464803,,,,
6/25/24,2:15:29,53,6/25/2024 2:15:29,6/24/2024 22:15:29,0.047464803,,,,
6/25/24,2:15:30,53,6/25/2024 2:15:30,6/24/2024 22:15:30,0.047464803,,,,
6/25/24,2:15:31,53,6/25/2024 2:15:31,6/24/2024 22:15:31,0.047464803,,,,
6/25/24,2:15:32,53,6/25/2024 2:15:32,6/24/2024 22:15:32,0.047464803,,,,
6/25/24,2:15:33,53,6/25/2024 2:15:33,6/24/2024 22:15:33,0.047464803,,,,
6/25/24,2:15:34,53,6/25/2024 2:15:34,6/24/2024 22:15:34,0.047464803,,,,
6/25/24,2:15:36,53,6/25/2024 2:15:36,6/24/2024 22:15:36,0.047464803,0.047464803,,,
6/25/24,2:30:27,53,6/25/2024 2:30:27,6/24/2024 22:30:27,0.047464803,,,,
6/25/24,2:30:28,53,6/25/2024 2:30:28,6/24/2024 22:30:28,0.047464803,,,,
6/25/24,2:30:29,53,6/25/2024 2:30:29,6/24/2024 22:30:29,0.047464803,,,,
6/25/24,2:30:30,53,6/25/2024 2:30:30,6/24/2024 22:30:30,0.047464803,,,,
6/25/24,2:30:31,53,6/25/2024 2:30:31,6/24/2024 22:30:31,0.047464803,,,,
6/25/24,2:30:32,53,6/25/2024 2:30:32,6/24/2024 22:30:32,0.047464803,,,,
6/25/24,2:30:33,53,6/25/2024 2:30:33,6/24/2024 22:30:33,0.047464803,,,,
6/25/24,2:30:34,53,6/25/2024 2:30:34,6/24/2024 22:30:34,0.047464803,,,,
6/25/24,2:30:35,53,6/25/2024 2:30:35,6/24/2024 22:30:35,0.047464803,,,,
6/25/24,2:30:37,53,6/25/2024 2:30:37,6/24/2024 22:30:37,0.047464803,0.047464803,,,
6/25/24,2:45:28,53,6/25/2024 2:45:28,6/24/2024 22:45:28,0.047464803,,,,
6/25/24,2:45:29,53,6/25/2024 2:45:29,6/24/2024 22:45:29,0.047464803,,,,
6/25/24,2:45:30,53,6/25/2024 2:45:30,6/24/2024 22:45:30,0.047464803,,,,
6/25/24,2:45:31,53,6/25/2024 2:45:31,6/24/2024 22:45:31,0.047464803,,,,
6/25/24,2:45:32,53,6/25/2024 2:45:32,6/24/2024 22:45:32,0.047464803,,,,
6/25/24,2:45:33,53,6/25/2024 2:45:33,6/24/2024 22:45:33,0.047464803,,,,
6/25/24,2:45:34,53,6/25/2024 2:45:34,6/24/2024 22:45:34,0.047464803,,,,
6/25/24,2:45:35,53,6/25/2024 2:45:35,6/24/2024 22:45:35,0.047464803,,,,
6/25/24,2:45:36,53,6/25/2024 2:45:36,6/24/2024 22:45:36,0.047464803,,,,
6/25/24,2:45:38,53,6/25/2024 2:45:38,6/24/2024 22:45:38,0.047464803,0.047464803,,,
6/25/24,3:00:29,53,6/25/2024 3:00:29,6/24/2024 23:00:29,0.047464803,,,,
6/25/24,3:00:30,53,6/25/2024 3:00:30,6/24/2024 23:00:30,0.047464803,,,,
6/25/24,3:00:31,53,6/25/2024 3:00:31,6/24/2024 23:00:31,0.047464803,,,,
6/25/24,3:00:32,53,6/25/2024 3:00:32,6/24/2024 23:00:32,0.047464803,,,,
6/25/24,3:00:33,53,6/25/2024 3:00:33,6/24/2024 23:00:33,0.047464803,,,,
6/25/24,3:00:34,53,6/25/2024 3:00:34,6/24/2024 23:00:34,0.047464803,,,,
6/25/24,3:00:35,53,6/25/2024 3:00:35,6/24/2024 23:00:35,0.047464803,,,,
6/25/24,3:00:36,53,6/25/2024 3:00:36,6/24/2024 23:00:36,0.047464803,,,,
6/25/24,3:00:37,53,6/25/2024 3:00:37,6/24/2024 23:00:37,0.047464803,,,,
6/25/24,3:00:39,53,6/25/2024 3:00:39,6/24/2024 23:00:39,0.047464803,0.047464803,,,
6/25/24,3:15:30,53,6/25/2024 3:15:30,6/24/2024 23:15:30,0.047464803,,,,
6/25/24,3:15:31,53,6/25/2024 3:15:31,6/24/2024 23:15:31,0.047464803,,,,
6/25/24,3:15:32,53,6/25/2024 3:15:32,6/24/2024 23:15:32,0.047464803,,,,
6/25/24,3:15:33,53,6/25/2024 3:15:33,6/24/2024 23:15:33,0.047464803,,,,
6/25/24,3:15:34,53,6/25/2024 3:15:34,6/24/2024 23:15:34,0.047464803,,,,
6/25/24,3:15:35,53,6/25/2024 3:15:35,6/24/2024 23:15:35,0.047464803,,,,
6/25/24,3:15:36,53,6/25/2024 3:15:36,6/24/2024 23:15:36,0.047464803,,,,
6/25/24,3:15:37,53,6/25/2024 3:15:37,6/24/2024 23:15:37,0.047464803,,,,
6/25/24,3:15:38,53,6/25/2024 3:15:38,6/24/2024 23:15:38,0.047464803,,,,
