Date,Time,PAR (raw),PAR (CALC)
6/27/21,19:05:21,10962,254.725475
6/27/21,19:05:22,10914,245.1482685
6/27/21,19:05:23,10965,255.3363246
6/27/21,19:05:24,10982,258.8255786
6/27/21,19:05:25,10899,242.2298836
6/27/21,19:05:26,10957,253.7106381
6/27/21,19:05:28,10938,249.8909945
6/27/21,19:10:19,11266,324.6994363
6/27/21,19:10:20,11254,321.6034115
6/27/21,19:10:21,11299,333.3680508
6/27/21,19:10:22,11245,319.3007814
6/27/21,19:10:23,11306,335.2363938
6/27/21,19:10:24,11261,323.4058202
6/27/21,19:10:25,11229,315.2478484
6/27/21,19:10:26,11220,312.990723
6/27/21,19:10:27,11289,330.7170378
6/27/21,19:10:29,11211,310.7497584
6/27/21,19:15:20,11298,333.101996
6/27/21,19:15:21,11280,328.3491555
6/27/21,19:15:22,11265,324.4402998
6/27/21,19:15:23,11312,336.8461625
6/27/21,19:15:24,11282,328.8738821
6/27/21,19:15:25,11257,322.3746391
6/27/21,19:15:26,11296,332.5705233
6/27/21,19:15:27,11240,318.0286737
6/27/21,19:15:28,11296,332.5705233
6/27/21,19:15:30,11258,322.6321257
6/27/21,19:20:21,11220,312.990723
6/27/21,19:20:22,11136,292.6882256
6/27/21,19:20:23,11189,305.3391594
6/27/21,19:20:24,11181,303.3951126
6/27/21,19:20:25,11186,304.6086863
6/27/21,19:20:26,11204,309.0178846
6/27/21,19:20:27,11169,300.5022256
6/27/21,19:20:28,11213,311.2463599
6/27/21,19:20:29,11190,305.5830394
6/27/21,19:20:31,11225,314.242679
6/27/21,19:25:22,11238,317.5212509
6/27/21,19:25:23,11145,294.7989399
6/27/21,19:25:24,11242,318.5369075
6/27/21,19:25:25,11189,305.3391594
6/27/21,19:25:26,11208,310.0063414
6/27/21,19:25:27,11190,305.5830394
6/27/21,19:25:28,11186,304.6086863
6/27/21,19:25:29,11178,302.6692904
6/27/21,19:25:30,11197,307.2956628
6/27/21,19:25:32,11188,305.0954739
6/27/21,19:30:23,11225,314.242679
6/27/21,19:30:24,11237,317.2678432
6/27/21,19:30:25,11189,305.3391594
6/27/21,19:30:26,11252,321.0902851
6/27/21,19:30:27,11196,307.050416
6/27/21,19:30:28,11244,319.0459534
6/27/21,19:30:29,11206,309.5117184
6/27/21,19:30:30,11236,317.0146377
6/27/21,19:30:31,11239,317.774861
6/27/21,19:30:33,11221,313.2407146
6/27/21,19:35:24,11311,336.5773319
6/27/21,19:35:25,11353,348.0550747
6/27/21,19:35:26,11311,336.5773319
6/27/21,19:35:27,11279,328.0871062
6/27/21,19:35:28,11336,343.3629087
6/27/21,19:35:29,11340,344.4612251
6/27/21,19:35:30,11359,349.7263973
6/27/21,19:35:31,11333,342.5414702
6/27/21,19:35:32,11315,337.6539433
6/27/21,19:35:34,11360,350.0057303
6/27/21,19:40:25,11374,353.9398998
6/27/21,19:40:26,11354,348.3330728
6/27/21,19:40:27,11377,354.7886725
6/27/21,19:40:28,11348,346.6684088
6/27/21,19:40:29,11391,358.7766038
6/27/21,19:40:30,11383,356.4923292
6/27/21,19:40:31,11412,364.8427057
6/27/21,19:40:32,11399,361.0755152
6/27/21,19:40:33,11375,354.2225982
6/27/21,19:40:35,11399,361.0755152
6/27/21,19:45:26,11461,379.3988054
6/27/21,19:45:27,11379,355.3556515
6/27/21,19:45:28,11473,383.0512173
6/27/21,19:45:29,11423,368.0610111
6/27/21,19:45:30,11443,373.9853823
6/27/21,19:45:31,11439,372.792928
6/27/21,19:45:32,11433,371.0113718
6/27/21,19:45:33,11453,376.9832325
6/27/21,19:45:34,11456,377.8872647
6/27/21,19:45:36,11421,367.4737604
6/27/21,19:50:27,11155,297.1620351
6/27/21,19:50:28,11213,311.2463599
6/27/21,19:50:29,11218,312.4913384
6/27/21,19:50:30,11217,312.2419449
6/27/21,19:50:31,11205,309.2647029
6/27/21,19:50:32,11257,322.3746391
6/27/21,19:50:33,11223,313.7412968
6/27/21,19:50:34,11245,319.3007814
6/27/21,19:50:35,11230,315.4996427
6/27/21,19:50:37,11256,322.117358
6/27/21,19:55:28,9187,61.74584641
6/27/21,19:55:29,9179,61.35272025
6/27/21,19:55:30,9170,60.91344436
6/27/21,19:55:31,9161,60.47731362
6/27/21,19:55:32,9149,59.90065951
6/27/21,19:55:33,9144,59.66201279
6/27/21,19:55:34,9130,58.99884802
6/27/21,19:55:35,9113,58.20347854
6/27/21,19:55:36,9114,58.24996674
6/27/21,19:55:38,9106,57.8790983
6/27/21,20:00:29,8164,27.28299702
6/27/21,20:00:30,8168,27.37026726
6/27/21,20:00:31,8171,27.43590309
6/27/21,20:00:32,8167,27.34842357
6/27/21,20:00:33,8173,27.47974772
6/27/21,20:00:34,8187,27.78862834
6/27/21,20:00:35,8185,27.74429087
6/27/21,20:00:36,8190,27.85526742
6/27/21,20:00:37,8192,27.89978223
6/27/21,20:00:39,8192,27.89978223
6/27/21,20:05:30,8645,40.05662203
6/27/21,20:05:31,8648,40.15268062
6/27/21,20:05:32,8651,40.24896957
6/27/21,20:05:33,8652,40.28111717
6/27/21,20:05:34,8644,40.02465359
6/27/21,20:05:35,8643,39.99271067
6/27/21,20:05:36,8644,40.02465359
6/27/21,20:05:37,8647,40.12063552
6/27/21,20:05:38,8648,40.15268062
6/27/21,20:05:40,8651,40.24896957
6/27/21,20:10:31,8256,29.36244487
6/27/21,20:10:32,8259,29.43285807
6/27/21,20:10:33,8252,29.26882256
6/27/21,20:10:34,8243,29.05926236
6/27/21,20:10:35,8250,29.22212341
6/27/21,20:10:36,8258,29.40936826
6/27/21,20:10:37,8260,29.45636664
6/27/21,20:10:38,8262,29.50344013
6/27/21,20:10:39,8264,29.55058885
6/27/21,20:10:41,8268,29.64511244
6/27/21,20:15:32,9002,53.26730568
6/27/21,20:15:33,9007,53.48037372
6/27/21,20:15:34,9004,53.35243084
6/27/21,20:15:35,9010,53.60862341
6/27/21,20:15:36,9007,53.48037372
6/27/21,20:15:37,9003,53.30985127
6/27/21,20:15:38,9007,53.48037372
6/27/21,20:15:39,9013,53.73718066
6/27/21,20:15:40,9013,53.73718066
6/27/21,20:15:42,9007,53.48037372
6/27/21,20:20:33,8857,47.44422291
6/27/21,20:20:34,8869,47.90096089
6/27/21,20:20:35,8866,47.78636583
6/27/21,20:20:36,8863,47.67204491
6/27/21,20:20:37,8857,47.44422291
6/27/21,20:20:38,8855,47.36852445
6/27/21,20:20:39,8863,47.67204491
6/27/21,20:20:40,8864,47.71012146
6/27/21,20:20:41,8862,47.63399875
6/27/21,20:20:43,8858,47.4821175
6/27/21,20:25:34,8716,42.39287864
6/27/21,20:25:35,8719,42.49453974
6/27/21,20:25:36,8728,42.80098812
6/27/21,20:25:37,8723,42.6304672
6/27/21,20:25:38,8709,42.1566142
6/27/21,20:25:39,8711,42.22398364
6/27/21,20:25:40,8705,42.02219762
6/27/21,20:25:41,8713,42.29146074
6/27/21,20:25:42,8709,42.1566142
6/27/21,20:25:44,8708,42.1229698
6/27/21,20:30:35,8588,38.27455113
6/27/21,20:30:36,8572,37.78872647
6/27/21,20:30:37,8574,37.8491157
6/27/21,20:30:38,8579,38.00051132
6/27/21,20:30:39,8562,37.48822256
6/27/21,20:30:40,8559,37.39853823
6/27/21,20:30:41,8558,37.36869116
6/27/21,20:30:42,8546,37.01237889
6/27/21,20:30:43,8542,36.89436473
6/27/21,20:30:45,8533,36.63020684
6/27/21,20:35:36,8073,25.37106381
6/27/21,20:35:37,8076,25.4319054
6/27/21,20:35:38,8081,25.53363246
6/27/21,20:35:39,8078,25.4725475
6/27/21,20:35:40,8077,25.45221834
6/27/21,20:35:41,8084,25.5948639
6/27/21,20:35:42,8090,25.71776766
6/27/21,20:35:43,8083,25.57443712
6/27/21,20:35:44,8084,25.5948639
6/27/21,20:35:46,8085,25.615307
6/27/21,20:40:37,8173,27.47974772
6/27/21,20:40:38,8169,27.3921284
6/27/21,20:40:39,8175,27.52366243
6/27/21,20:40:40,8183,27.70002415
6/27/21,20:40:41,8173,27.47974772
6/27/21,20:40:42,8175,27.52366243
6/27/21,20:40:43,8176,27.54564609
6/27/21,20:40:44,8176,27.54564609
6/27/21,20:40:45,8172,27.45781665
6/27/21,20:40:47,8170,27.41400701
6/27/21,20:45:38,7956,23.10840779
6/27/21,20:45:39,7956,23.10840779
6/27/21,20:45:40,7953,23.05312478
6/27/21,20:45:41,7955,23.08996541
6/27/21,20:45:42,7953,23.05312478
6/27/21,20:45:43,7952,23.03472652
6/27/21,20:45:44,7949,22.97961977
6/27/21,20:45:45,7944,22.88806801
6/27/21,20:45:46,7948,22.96128017
6/27/21,20:45:48,7947,22.9429552
6/27/21,20:50:39,7731,19.30871531
6/27/21,20:50:40,7730,19.29330539
6/27/21,20:50:41,7728,19.26252243
6/27/21,20:50:42,7729,19.27790777
6/27/21,20:50:43,7729,19.27790777
6/27/21,20:50:44,7718,19.10934279
6/27/21,20:50:45,7718,19.10934279
6/27/21,20:50:46,7717,19.09409199
6/27/21,20:50:47,7719,19.12460578
6/27/21,20:50:49,7720,19.13988096
6/27/21,20:55:40,7623,17.71354115
6/27/21,20:55:41,7628,17.78439492
6/27/21,20:55:42,7625,17.74184872
6/27/21,20:55:43,7618,17.64296966
6/27/21,20:55:44,7619,17.65706143
6/27/21,20:55:45,7621,17.68527874
6/27/21,20:55:46,7620,17.67116445
6/27/21,20:55:47,7628,17.78439492
6/27/21,20:55:48,7626,17.75601946
6/27/21,20:55:50,7619,17.65706143
6/27/21,21:00:41,7647,18.05623364
6/27/21,21:00:42,7649,18.08508886
6/27/21,21:00:43,7651,18.11399019
6/27/21,21:00:44,7647,18.05623364
6/27/21,21:00:45,7647,18.05623364
6/27/21,21:00:46,7654,18.15742882
6/27/21,21:00:47,7659,18.23005813
6/27/21,21:00:48,7649,18.08508886
6/27/21,21:00:49,7642,17.98429686
6/27/21,21:00:51,7654,18.15742882
6/27/21,21:05:42,7661,18.25919113
6/27/21,21:05:43,7668,18.36152377
6/27/21,21:05:44,7678,18.50870892
6/27/21,21:05:45,7669,18.37618946
6/27/21,21:05:46,7664,18.30297795
6/27/21,21:05:47,7669,18.37618946
6/27/21,21:05:48,7674,18.44969381
6/27/21,21:05:49,7669,18.37618946
6/27/21,21:05:50,7666,18.33222749
6/27/21,21:05:52,7668,18.36152377
6/27/21,21:10:43,7569,16.96607553
6/27/21,21:10:44,7575,17.04754478
6/27/21,21:10:45,7569,16.96607553
6/27/21,21:10:46,7560,16.84460108
6/27/21,21:10:47,7567,16.93900572
6/27/21,21:10:48,7575,17.04754478
6/27/21,21:10:49,7568,16.95253522
6/27/21,21:10:50,7559,16.83115772
6/27/21,21:10:51,7569,16.96607553
6/27/21,21:10:53,7570,16.97962665
6/27/21,21:15:44,7392,14.73018845
6/27/21,21:15:45,7389,14.69494893
6/27/21,21:15:46,7379,14.5780916
6/27/21,21:15:47,7383,14.62472261
6/27/21,21:15:48,7388,14.68322117
6/27/21,21:15:49,7388,14.68322117
6/27/21,21:15:50,7391,14.71843257
6/27/21,21:15:51,7394,14.7537284
6/27/21,21:15:52,7393,14.74195373
6/27/21,21:15:54,7390,14.70668606
6/27/21,21:20:45,7455,15.49005512
6/27/21,21:20:46,7458,15.52720136
6/27/21,21:20:47,7465,15.61422271
6/27/21,21:20:48,7460,15.552015
6/27/21,21:20:49,7446,15.37914875
6/27/21,21:20:50,7448,15.40372579
6/27/21,21:20:51,7465,15.61422271
6/27/21,21:20:52,7459,15.53960323
6/27/21,21:20:53,7445,15.36687494
6/27/21,21:20:55,7453,15.46534035
6/27/21,21:25:46,7407,14.90765772
6/27/21,21:25:47,7405,14.88387217
6/27/21,21:25:48,7401,14.83641486
6/27/21,21:25:49,7397,14.78910888
6/27/21,21:25:50,7402,14.84826499
6/27/21,21:25:51,7406,14.89576019
6/27/21,21:25:52,7404,14.87199363
6/27/21,21:25:53,7403,14.86012457
6/27/21,21:25:54,7401,14.83641486
6/27/21,21:25:56,7399,14.81274299
6/27/21,21:30:47,7336,14.08610195
6/27/21,21:30:48,7334,14.06362722
6/27/21,21:30:49,7347,14.21035653
6/27/21,21:30:50,7349,14.23306575
6/27/21,21:30:51,7332,14.04118834
6/27/21,21:30:52,7331,14.02998233
6/27/21,21:30:53,7337,14.09735278
6/27/21,21:30:54,7335,14.0748601
6/27/21,21:30:55,7337,14.09735278
6/27/21,21:30:57,7343,14.16504674
6/27/21,21:35:48,7292,13.59985379
6/27/21,21:35:49,7295,13.63246719
6/27/21,21:35:50,7294,13.62158738
6/27/21,21:35:51,7293,13.61071624
6/27/21,21:35:52,7297,13.6542529
6/27/21,21:35:53,7293,13.61071624
6/27/21,21:35:54,7291,13.589
6/27/21,21:35:55,7294,13.62158738
6/27/21,21:35:56,7293,13.61071624
6/27/21,21:35:58,7292,13.59985379
6/27/21,21:40:49,7268,13.34173972
6/27/21,21:40:50,7269,13.35239602
6/27/21,21:40:51,7267,13.33109193
6/27/21,21:40:52,7267,13.33109193
6/27/21,21:40:53,7264,13.29919952
6/27/21,21:40:54,7262,13.27798031
6/27/21,21:40:55,7264,13.29919952
6/27/21,21:40:56,7270,13.36306083
6/27/21,21:40:57,7268,13.34173972
6/27/21,21:40:59,7260,13.25679495
6/27/21,21:45:50,7204,12.67713348
6/27/21,21:45:51,7207,12.70753414
6/27/21,21:45:52,7201,12.64680555
6/27/21,21:45:53,7195,12.58636719
6/27/21,21:45:54,7199,12.62662725
6/27/21,21:45:55,7199,12.62662725
6/27/21,21:45:56,7200,12.63671237
6/27/21,21:45:57,7203,12.6670161
6/27/21,21:45:58,7204,12.67713348
6/27/21,21:46:00,7199,12.62662725
6/27/21,21:50:51,7137,12.0168168
6/27/21,21:50:52,7144,12.08416439
6/27/21,21:50:53,7143,12.07452025
6/27/21,21:50:54,7136,12.00722641
6/27/21,21:50:55,7134,11.98806857
6/27/21,21:50:56,7132,11.9689413
6/27/21,21:50:57,7130,11.94984455
6/27/21,21:50:58,7139,12.03602058
6/27/21,21:50:59,7146,12.1034758
6/27/21,21:51:01,7137,12.0168168
6/27/21,21:55:52,7058,11.28228146
6/27/21,21:55:53,7050,11.21044894
6/27/21,21:55:54,7049,11.20150209
6/27/21,21:55:55,7056,11.2642803
6/27/21,21:55:56,7052,11.22836408
6/27/21,21:55:57,7049,11.20150209
6/27/21,21:55:58,7051,11.21940293
6/27/21,21:55:59,7053,11.23733238
6/27/21,21:56:00,7049,11.20150209
6/27/21,21:56:02,7043,11.14797075
6/27/21,22:00:53,6965,10.47490398
6/27/21,22:00:54,6970,10.51680336
6/27/21,22:00:55,6971,10.52520333
6/27/21,22:00:56,6970,10.51680336
6/27/21,22:00:57,6965,10.47490398
6/27/21,22:00:58,6963,10.458191
6/27/21,22:00:59,6963,10.458191
6/27/21,22:01:00,6963,10.458191
6/27/21,22:01:01,6961,10.4415047
6/27/21,22:01:03,6966,10.48327048
6/27/21,22:05:54,6916,10.07302146
6/27/21,22:05:55,6913,10.04892344
6/27/21,22:05:56,6919,10.09717728
6/27/21,22:05:57,6916,10.07302146
6/27/21,22:05:58,6905,9.984943514
6/27/21,22:05:59,6904,9.976974719
6/27/21,22:06:00,6913,10.04892344
6/27/21,22:06:01,6918,10.08911891
6/27/21,22:06:02,6917,10.08106697
6/27/21,22:06:04,6914,10.0569497
6/27/21,22:10:55,6963,10.458191
6/27/21,22:10:56,6965,10.47490398
6/27/21,22:10:57,6968,10.50002354
6/27/21,22:10:58,6970,10.51680336
6/27/21,22:10:59,6968,10.50002354
6/27/21,22:11:00,6960,10.43317153
6/27/21,22:11:01,6959,10.42484501
6/27/21,22:11:02,6968,10.50002354
6/27/21,22:11:03,6974,10.55044351
6/27/21,22:11:05,6970,10.51680336
6/27/21,22:15:56,7024,10.98013673
6/27/21,22:15:57,7025,10.98890677
6/27/21,22:15:58,7017,10.91894212
6/27/21,22:15:59,7011,10.86676111
6/27/21,22:16:00,7015,10.90152067
6/27/21,22:16:01,7025,10.98890677
6/27/21,22:16:02,7032,11.0504935
6/27/21,22:16:03,7024,10.98013673
6/27/21,22:16:04,7014,10.89282037
6/27/21,22:16:06,7013,10.88412702
6/27/21,22:20:57,7089,11.56500673
6/27/21,22:20:58,7089,11.56500673
6/27/21,22:20:59,7088,11.55577691
6/27/21,22:21:00,7092,11.59274043
6/27/21,22:21:01,7094,11.6112665
6/27/21,22:21:02,7093,11.60199976
6/27/21,22:21:03,7091,11.58348848
6/27/21,22:21:04,7092,11.59274043
6/27/21,22:21:05,7095,11.62054063
6/27/21,22:21:07,7098,11.64840751
6/27/21,22:25:58,7224,12.88118673
6/27/21,22:25:59,7229,12.93271119
6/27/21,22:26:00,7240,13.04679162
6/27/21,22:26:01,7242,13.06764138
6/27/21,22:26:02,7236,13.00519186
6/27/21,22:26:03,7234,12.98444175
6/27/21,22:26:04,7229,12.93271119
6/27/21,22:26:05,7230,12.94304079
6/27/21,22:26:06,7237,13.01557935
6/27/21,22:26:08,7243,13.07807875
6/27/21,22:30:59,7344,14.17636062
6/27/21,22:31:00,7343,14.16504674
6/27/21,22:31:01,7342,14.15374188
6/27/21,22:31:02,7344,14.17636062
6/27/21,22:31:03,7346,14.19901551
6/27/21,22:31:04,7345,14.18768355
6/27/21,22:31:05,7345,14.18768355
6/27/21,22:31:06,7346,14.19901551
6/27/21,22:31:07,7349,14.23306575
6/27/21,22:31:09,7350,14.24443397
6/27/21,22:36:00,7470,15.67667926
6/27/21,22:36:01,7471,15.68920051
6/27/21,22:36:02,7476,15.75195697
6/27/21,22:36:03,7475,15.73938563
6/27/21,22:36:04,7471,15.68920051
6/27/21,22:36:05,7472,15.70173177
6/27/21,22:36:06,7469,15.664168
6/27/21,22:36:07,7475,15.73938563
6/27/21,22:36:08,7488,15.90359855
6/27/21,22:36:10,7481,15.81496444
6/27/21,22:41:01,7490,15.92901369
6/27/21,22:41:02,7493,15.96721259
6/27/21,22:41:03,7497,16.01828698
6/27/21,22:41:04,7490,15.92901369
6/27/21,22:41:05,7478,15.77712978
6/27/21,22:41:06,7480,15.80234282
6/27/21,22:41:07,7492,15.95446946
6/27/21,22:41:08,7494,15.9799659
6/27/21,22:41:09,7494,15.9799659
6/27/21,22:41:11,7490,15.92901369
6/27/21,22:46:02,7519,16.30213045
6/27/21,22:46:03,7526,16.39349485
6/27/21,22:46:04,7522,16.34122411
6/27/21,22:46:05,7516,16.26313032
6/27/21,22:46:06,7521,16.32818248
6/27/21,22:46:07,7523,16.35427615
6/27/21,22:46:08,7520,16.31515127
6/27/21,22:46:09,7521,16.32818248
6/27/21,22:46:10,7521,16.32818248
6/27/21,22:46:12,7520,16.31515127
6/27/21,22:51:03,7609,17.51664875
6/27/21,22:51:04,7608,17.50266905
6/27/21,22:51:05,7609,17.51664875
6/27/21,22:51:06,7614,17.58671496
6/27/21,22:51:07,7617,17.62888914
6/27/21,22:51:08,7613,17.57267933
6/27/21,22:51:09,7612,17.55865491
6/27/21,22:51:10,7618,17.64296966
6/27/21,22:51:11,7620,17.67116445
6/27/21,22:51:13,7617,17.62888914
6/27/21,22:56:04,7707,18.94225174
6/27/21,22:56:05,7709,18.97252288
6/27/21,22:56:06,7708,18.95738127
6/27/21,22:56:07,7707,18.94225174
6/27/21,22:56:08,7707,18.94225174
6/27/21,22:56:09,7707,18.94225174
6/27/21,22:56:10,7710,18.98767659
6/27/21,22:56:11,7713,19.03321037
6/27/21,22:56:12,7712,19.01802033
6/27/21,22:56:14,7708,18.95738127
6/27/21,23:01:05,7785,20.1593894
6/27/21,23:01:06,7781,20.09511108
6/27/21,23:01:07,7783,20.12722458
6/27/21,23:01:08,7788,20.20773303
6/27/21,23:01:09,7790,20.24002651
6/27/21,23:01:10,7785,20.1593894
6/27/21,23:01:11,7786,20.17549108
6/27/21,23:01:12,7783,20.12722458
6/27/21,23:01:13,7783,20.12722458
6/27/21,23:01:15,7783,20.12722458
6/27/21,23:06:06,7706,18.92713429
6/27/21,23:06:07,7707,18.94225174
6/27/21,23:06:08,7706,18.92713429
6/27/21,23:06:09,7704,18.89693556
6/27/21,23:06:10,7706,18.92713429
6/27/21,23:06:11,7701,18.85172779
6/27/21,23:06:12,7697,18.79161896
6/27/21,23:06:13,7705,18.9120289
6/27/21,23:06:14,7702,18.86678502
6/27/21,23:06:16,7699,18.82164938
6/27/21,23:11:07,7473,15.71427304
6/27/21,23:11:08,7474,15.72682432
6/27/21,23:11:09,7475,15.73938563
6/27/21,23:11:10,7473,15.71427304
6/27/21,23:11:11,7468,15.65166672
6/27/21,23:11:12,7463,15.58930982
6/27/21,23:11:13,7465,15.61422271
6/27/21,23:11:14,7467,15.63917542
6/27/21,23:11:15,7466,15.62669408
6/27/21,23:11:17,7468,15.65166672
6/27/21,23:16:08,7220,12.840115
6/27/21,23:16:09,7221,12.85037064
6/27/21,23:16:10,7220,12.840115
6/27/21,23:16:11,7219,12.82986754
6/27/21,23:16:12,7211,12.74818178
6/27/21,23:16:13,7208,12.71768388
6/27/21,23:16:14,7212,12.75836399
6/27/21,23:16:15,7211,12.74818178
6/27/21,23:16:16,7210,12.7380077
6/27/21,23:16:18,7207,12.70753414
6/27/21,23:21:09,7005,10.81482948
6/27/21,23:21:10,7005,10.81482948
6/27/21,23:21:11,7002,10.7889568
6/27/21,23:21:12,7003,10.79757414
6/27/21,23:21:13,7004,10.80619837
6/27/21,23:21:14,7003,10.79757414
6/27/21,23:21:15,7001,10.78034634
6/27/21,23:21:16,7002,10.7889568
6/27/21,23:21:17,6999,10.76314602
6/27/21,23:21:19,6998,10.75455616
6/27/21,23:26:10,6892,9.881843783
6/27/21,23:26:11,6895,9.905541139
6/27/21,23:26:12,6901,9.95310647
6/27/21,23:26:13,6899,9.937226036
6/27/21,23:26:14,6894,9.897635713
6/27/21,23:26:15,6891,9.87395727
6/27/21,23:26:16,6893,9.889736596
6/27/21,23:26:17,6897,9.921370939
6/27/21,23:26:18,6897,9.921370939
6/27/21,23:26:20,6892,9.881843783
6/27/21,23:31:11,6822,9.344716696
6/27/21,23:31:12,6823,9.352180496
6/27/21,23:31:13,6822,9.344716696
6/27/21,23:31:14,6819,9.32236102
6/27/21,23:31:15,6818,9.314921019
6/27/21,23:31:16,6821,9.337258854
6/27/21,23:31:17,6822,9.344716696
6/27/21,23:31:18,6820,9.329806963
6/27/21,23:31:19,6816,9.300058825
6/27/21,23:31:21,6816,9.300058825
6/27/21,23:36:12,6703,8.497751043
6/27/21,23:36:13,6698,8.463895649
6/27/21,23:36:14,6696,8.450391288
6/27/21,23:36:15,6701,8.484192665
6/27/21,23:36:16,6704,8.504538355
6/27/21,23:36:17,6702,8.490969148
6/27/21,23:36:18,6698,8.463895649
6/27/21,23:36:19,6696,8.450391288
6/27/21,23:36:20,6694,8.436908473
6/27/21,23:36:22,6696,8.450391288
6/27/21,23:41:13,6605,7.858206208
6/27/21,23:41:14,6608,7.877050738
6/27/21,23:41:15,6606,7.864482703
6/27/21,23:41:16,6604,7.851934721
6/27/21,23:41:17,6605,7.858206208
6/27/21,23:41:18,6605,7.858206208
6/27/21,23:41:19,6607,7.870764212
6/27/21,23:41:20,6606,7.864482703
6/27/21,23:41:21,6603,7.84566824
6/27/21,23:41:23,6601,7.833150276
6/27/21,23:46:14,6472,7.066541538
6/27/21,23:46:15,6471,7.060901864
6/27/21,23:46:16,6466,7.032770936
6/27/21,23:46:17,6465,7.027158214
6/27/21,23:46:18,6465,7.027158214
6/27/21,23:46:19,6464,7.021549971
6/27/21,23:46:20,6471,7.060901864
6/27/21,23:46:21,6472,7.066541538
6/27/21,23:46:22,6459,6.993575824
6/27/21,23:46:24,6460,6.999161723
6/27/21,23:51:15,6237,5.857642549
6/27/21,23:51:16,6232,5.834305457
6/27/21,23:51:17,6233,5.838965425
6/27/21,23:51:18,6240,5.871689587
6/27/21,23:51:19,6240,5.871689587
6/27/21,23:51:20,6237,5.857642549
6/27/21,23:51:21,6235,5.848296531
6/27/21,23:51:22,6231,5.829649207
6/27/21,23:51:23,6236,5.852967675
6/27/21,23:51:25,6238,5.862321157
6/27/21,23:56:16,6072,5.134647817
6/27/21,23:56:17,6068,5.118275966
6/27/21,23:56:18,6072,5.134647817
6/27/21,23:56:19,6074,5.14285337
6/27/21,23:56:20,6076,5.151072037
6/27/21,23:56:21,6068,5.118275966
6/27/21,23:56:22,6065,5.106031344
6/27/21,23:56:23,6066,5.110109626
6/27/21,23:56:24,6071,5.130549951
6/27/21,23:56:26,6072,5.134647817
6/28/21,0:01:17,5770,4.034548943
6/28/21,0:01:18,5776,4.053922408
6/28/21,0:01:19,5778,4.060400881
6/28/21,0:01:20,5773,4.044224075
6/28/21,0:01:21,5772,4.040996456
6/28/21,0:01:22,5769,4.031329045
6/28/21,0:01:23,5762,4.0088616
6/28/21,0:01:24,5759,3.999271067
6/28/21,0:01:25,5765,4.018475132
6/28/21,0:01:27,5767,4.024896957
6/28/21,0:06:18,5288,2.745781665
6/28/21,0:06:19,5293,2.756764731
6/28/21,0:06:20,5289,2.747974772
6/28/21,0:06:21,5285,2.73921284
6/28/21,0:06:22,5281,2.730478846
6/28/21,0:06:23,5278,2.723946631
6/28/21,0:06:24,5278,2.723946631
6/28/21,0:06:25,5280,2.728299702
6/28/21,0:06:26,5280,2.728299702
6/28/21,0:06:28,5274,2.715261313
6/28/21,0:11:19,4933,2.068107332
6/28/21,0:11:20,4936,2.073066798
6/28/21,0:11:21,4941,2.081359019
6/28/21,0:11:22,4942,2.08302144
6/28/21,0:11:23,4934,2.069759167
6/28/21,0:11:24,4926,2.056581334
6/28/21,0:11:25,4929,2.061513161
6/28/21,0:11:26,4936,2.073066798
6/28/21,0:11:27,4938,2.076379715
6/28/21,0:11:29,4927,2.058223964
6/28/21,0:16:20,4348,1.296372474
6/28/21,0:16:21,4336,1.2840115
6/28/21,0:16:22,4331,1.278895944
6/28/21,0:16:23,4342,1.290177183
6/28/21,0:16:24,4346,1.294304079
6/28/21,0:16:25,4334,1.281962827
6/28/21,0:16:26,4316,1.263671237
6/28/21,0:16:27,4310,1.257632224
6/28/21,0:16:28,4319,1.26670161
6/28/21,0:16:30,4328,1.275836399
6/28/21,0:21:21,3513,0.665581693
6/28/21,0:21:22,3512,0.665050505
6/28/21,0:21:23,3513,0.665581693
6/28/21,0:21:24,3511,0.664519741
6/28/21,0:21:25,3502,0.659761883
6/28/21,0:21:26,3496,0.656608919
6/28/21,0:21:27,3497,0.657133364
6/28/21,0:21:28,3497,0.657133364
6/28/21,0:21:29,3501,0.65923534
6/28/21,0:21:31,3498,0.657658229
6/28/21,0:26:22,2759,0.364551532
6/28/21,0:26:23,2761,0.365134112
6/28/21,0:26:24,2754,0.363099143
6/28/21,0:26:25,2748,0.361363913
6/28/21,0:26:26,2748,0.361363913
6/28/21,0:26:27,2747,0.361075515
6/28/21,0:26:28,2745,0.36049941
6/28/21,0:26:29,2742,0.359636975
6/28/21,0:26:30,2737,0.358204167
6/28/21,0:26:32,2733,0.357062031
6/28/21,0:31:23,2003,0.199353105
6/28/21,0:31:24,2003,0.199353105
6/28/21,0:31:25,2003,0.199353105
6/28/21,0:31:26,2001,0.199035032
6/28/21,0:31:27,1995,0.198083855
6/28/21,0:31:28,1984,0.196351821
6/28/21,0:31:29,1979,0.195569547
6/28/21,0:31:30,1983,0.196195116
6/28/21,0:31:31,1985,0.196508651
6/28/21,0:31:33,1980,0.195725752
6/28/21,0:36:24,883,0.081521749
6/28/21,0:36:25,885,0.081652027
6/28/21,0:36:26,884,0.081586862
6/28/21,0:36:27,884,0.081586862
6/28/21,0:36:28,877,0.081132162
6/28/21,0:36:29,868,0.080551268
6/28/21,0:36:30,864,0.08029443
6/28/21,0:36:31,862,0.080166318
6/28/21,0:36:32,859,0.079974533
6/28/21,0:36:34,857,0.079846932
