Date,Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2021-06-27,20:45:00.000,3.30,218.38,-2.59,-2.05
2021-06-27,20:50:00.000,2.96,199.28,-2.79,-0.98
2021-06-27,20:55:00.000,1.40,208.75,-1.23,-0.67
2021-06-27,21:00:00.000,2.68,189.19,-2.65,-0.43
2021-06-27,21:05:00.000,1.40,276.62,0.16,-1.39
2021-06-27,21:10:00.000,2.51,261.36,-0.38,-2.48
2021-06-27,21:15:00.000,3.57,242.50,-1.65,-3.17
2021-06-27,21:20:00.000,1.84,251.95,-0.57,-1.75
2021-06-27,21:25:00.000,3.23,251.37,-1.03,-3.06
2021-06-27,21:30:00.000,3.48,226.05,-2.41,-2.51
2021-06-27,21:35:00.000,1.44,260.49,-0.24,-1.42
2021-06-27,21:40:00.000,3.68,254.90,-0.96,-3.55
2021-06-27,21:45:00.000,2.65,262.40,-0.35,-2.63
2021-06-27,21:50:00.000,2.07,269.48,-0.02,-2.07
2021-06-27,21:55:00.000,2.14,266.80,-0.12,-2.13
2021-06-27,22:00:00.000,2.09,242.11,-0.98,-1.84
2021-06-27,22:05:00.000,2.45,231.18,-1.53,-1.91
2021-06-27,22:10:00.000,1.70,217.26,-1.35,-1.03
2021-06-27,22:15:00.000,2.86,229.78,-1.85,-2.18
2021-06-27,22:20:00.000,1.08,290.52,0.38,-1.01
2021-06-27,22:25:00.000,1.02,278.05,0.14,-1.01
2021-06-27,22:30:00.000,0.70,266.48,-0.04,-0.70
2021-06-27,22:35:00.000,0.75,260.51,-0.12,-0.74
2021-06-27,22:40:00.000,0.61,184.95,-0.60,-0.05
2021-06-27,22:45:00.000,0.16,314.11,0.11,-0.11
2021-06-27,22:50:00.000,0.41,309.27,0.26,-0.32
2021-06-27,22:55:00.000,0.17,249.55,-0.06,-0.16
2021-06-27,23:00:00.000,0.49,104.41,-0.12,0.47
2021-06-27,23:05:00.000,0.62,78.49,0.12,0.61
2021-06-27,23:10:00.000,0.29,45.19,0.21,0.21
2021-06-27,23:15:00.000,1.40,54.29,0.82,1.14
2021-06-27,23:20:00.000,1.30,136.57,-0.94,0.89
2021-06-27,23:25:00.000,0.37,153.69,-0.33,0.16
2021-06-27,23:30:00.000,0.24,331.52,0.21,-0.12
2021-06-27,23:35:00.000,0.76,324.29,0.62,-0.44
2021-06-27,23:40:00.000,0.64,297.69,0.30,-0.57
2021-06-27,23:45:00.000,1.63,6.57,1.62,0.19
2021-06-27,23:50:00.000,0.93,315.66,0.66,-0.65
2021-06-27,23:55:00.000,2.10,330.94,1.84,-1.02
2021-06-28,00:00:00.000,1.66,353.45,1.65,-0.19
2021-06-28,00:05:00.000,1.77,333.49,1.59,-0.79
2021-06-28,00:10:00.000,4.55,345.91,4.41,-1.11
2021-06-28,00:15:00.000,3.51,18.03,3.34,1.09
2021-06-28,00:20:00.000,3.06,13.56,2.97,0.72
2021-06-28,00:25:00.000,2.18,342.60,2.08,-0.65
2021-06-28,00:30:00.000,1.11,320.06,0.85,-0.71
2021-06-28,00:35:00.000,3.35,352.94,3.32,-0.41
2021-06-28,00:40:00.000,1.72,21.55,1.60,0.63
2021-06-28,00:45:00.000,2.94,355.43,2.93,-0.23
2021-06-28,00:50:00.000,3.64,2.65,3.63,0.17
2021-06-28,00:55:00.000,4.98,359.93,4.98,-0.01
2021-06-28,01:00:00.000,2.81,1.86,2.81,0.09
2021-06-28,01:05:00.000,3.00,9.06,2.96,0.47
2021-06-28,01:10:00.000,1.00,356.44,1.00,-0.06
2021-06-28,01:15:00.000,3.22,6.98,3.20,0.39
2021-06-28,01:20:00.000,3.20,21.31,2.98,1.16
2021-06-28,01:25:00.000,2.40,352.99,2.38,-0.29
2021-06-28,01:30:00.000,1.72,320.84,1.33,-1.08
2021-06-28,01:35:00.000,1.63,348.57,1.60,-0.32
2021-06-28,01:40:00.000,1.83,33.80,1.52,1.02
2021-06-28,01:45:00.000,0.76,317.41,0.56,-0.51
2021-06-28,01:50:00.000,0.77,53.14,0.46,0.61
2021-06-28,01:55:00.000,3.35,357.24,3.34,-0.16
2021-06-28,02:00:00.000,2.14,355.13,2.13,-0.18
2021-06-28,02:05:00.000,2.57,359.55,2.57,-0.02
2021-06-28,02:10:00.000,1.22,30.39,1.05,0.62
2021-06-28,02:15:00.000,1.32,332.36,1.17,-0.61
2021-06-28,02:20:00.000,2.67,24.95,2.43,1.13
2021-06-28,02:25:00.000,2.91,349.69,2.86,-0.52
2021-06-28,02:30:00.000,3.82,4.89,3.80,0.33
2021-06-28,02:35:00.000,2.07,5.82,2.06,0.21
2021-06-28,02:40:00.000,4.27,16.60,4.10,1.22
2021-06-28,02:45:00.000,3.81,11.01,3.74,0.73
2021-06-28,02:50:00.000,2.08,12.73,2.03,0.46
2021-06-28,02:55:00.000,3.61,16.44,3.47,1.02
2021-06-28,03:00:00.000,0.43,84.98,0.04,0.43
2021-06-28,03:05:00.000,3.14,24.40,2.86,1.30
2021-06-28,03:10:00.000,1.63,353.57,1.62,-0.18
2021-06-28,03:15:00.000,4.54,352.20,4.50,-0.62
2021-06-28,03:20:00.000,2.41,354.05,2.39,-0.25
2021-06-28,03:25:00.000,2.46,358.97,2.46,-0.04
2021-06-28,03:30:00.000,2.44,22.95,2.24,0.95
2021-06-28,03:35:00.000,1.85,341.31,1.75,-0.59
2021-06-28,03:40:00.000,2.00,4.98,1.99,0.17
2021-06-28,03:45:00.000,3.03,9.18,2.99,0.48
2021-06-28,03:50:00.000,4.12,1.59,4.12,0.11
2021-06-28,03:55:00.000,3.43,353.64,3.41,-0.38
2021-06-28,04:00:00.000,1.58,21.38,1.47,0.57
2021-06-28,04:05:00.000,1.24,304.37,0.70,-1.02
2021-06-28,04:10:00.000,2.51,12.20,2.45,0.53
2021-06-28,04:15:00.000,2.07,21.57,1.93,0.76
2021-06-28,04:20:00.000,2.63,347.68,2.57,-0.56
2021-06-28,04:25:00.000,0.78,226.02,-0.54,-0.56
2021-06-28,04:30:00.000,1.15,231.57,-0.71,-0.90
2021-06-28,04:35:00.000,1.39,293.35,0.55,-1.28
2021-06-28,04:40:00.000,0.82,286.58,0.23,-0.78
2021-06-28,04:45:00.000,1.07,245.36,-0.44,-0.97
2021-06-28,04:50:00.000,1.47,266.49,-0.09,-1.47
2021-06-28,04:55:00.000,0.71,263.29,-0.08,-0.70
2021-06-28,05:00:00.000,1.86,243.68,-0.82,-1.66
2021-06-28,05:05:00.000,2.40,235.22,-1.37,-1.97
2021-06-28,05:10:00.000,1.92,245.62,-0.79,-1.75
2021-06-28,05:15:00.000,2.26,240.56,-1.11,-1.97
2021-06-28,05:20:00.000,1.96,268.16,-0.06,-1.96
2021-06-28,05:25:00.000,2.44,242.12,-1.14,-2.16
2021-06-28,05:30:00.000,1.76,219.25,-1.37,-1.12
2021-06-28,05:35:00.000,2.57,213.73,-2.14,-1.43
2021-06-28,05:40:00.000,1.84,218.87,-1.43,-1.16
2021-06-28,05:45:00.000,2.90,207.92,-2.57,-1.36
2021-06-28,05:50:00.000,3.64,209.04,-3.18,-1.77
2021-06-28,05:55:00.000,2.98,206.15,-2.68,-1.31
2021-06-28,06:00:00.000,3.39,199.33,-3.20,-1.12
2021-06-28,06:05:00.000,3.24,203.96,-2.96,-1.32
2021-06-28,06:10:00.000,3.10,193.25,-3.02,-0.71
2021-06-28,06:15:00.000,3.50,206.75,-3.13,-1.58
2021-06-28,06:20:00.000,5.92,208.81,-5.19,-2.85
2021-06-28,06:25:00.000,3.30,214.76,-2.71,-1.88
2021-06-28,06:30:00.000,4.75,199.16,-4.48,-1.56
2021-06-28,06:35:00.000,1.47,228.42,-0.97,-1.10
2021-06-28,06:40:00.000,5.34,208.80,-4.68,-2.57
2021-06-28,06:45:00.000,4.74,203.33,-4.35,-1.88
2021-06-28,06:50:00.000,6.06,176.74,-6.05,0.34
2021-06-28,06:55:00.000,5.11,215.15,-4.18,-2.94
2021-06-28,07:00:00.000,5.35,203.00,-4.93,-2.09
2021-06-28,07:05:00.000,5.91,207.80,-5.23,-2.76
2021-06-28,07:10:00.000,3.80,207.00,-3.39,-1.73
2021-06-28,07:15:00.000,5.87,196.90,-5.62,-1.71
2021-06-28,07:20:00.000,6.33,200.22,-5.94,-2.19
2021-06-28,07:25:00.000,4.45,208.78,-3.90,-2.14
2021-06-28,07:30:00.000,3.99,189.00,-3.94,-0.62
2021-06-28,07:35:00.000,7.80,209.74,-6.77,-3.87
2021-06-28,07:40:00.000,3.94,198.27,-3.74,-1.23
2021-06-28,07:45:00.000,7.30,187.25,-7.24,-0.92
2021-06-28,07:50:00.000,3.72,202.05,-3.45,-1.40
2021-06-28,07:55:00.000,5.10,197.13,-4.87,-1.50
2021-06-28,08:00:00.000,4.38,207.79,-3.87,-2.04
2021-06-28,08:05:00.000,5.43,189.46,-5.35,-0.89
2021-06-28,08:10:00.000,5.13,200.81,-4.79,-1.82
2021-06-28,08:15:00.000,5.88,202.30,-5.44,-2.23
2021-06-28,08:20:00.000,6.22,189.31,-6.14,-1.01
2021-06-28,08:25:00.000,9.38,183.58,-9.36,-0.59
2021-06-28,08:30:00.000,3.46,183.29,-3.45,-0.20
2021-06-28,08:35:00.000,6.46,203.96,-5.91,-2.62
2021-06-28,08:40:00.000,7.77,201.60,-7.23,-2.86
2021-06-28,08:45:00.000,6.91,187.58,-6.85,-0.91
2021-06-28,08:50:00.000,7.02,189.92,-6.92,-1.21
2021-06-28,08:55:00.000,2.03,204.61,-1.85,-0.85
2021-06-28,09:00:00.000,5.48,195.84,-5.27,-1.50
2021-06-28,09:05:00.000,5.23,206.93,-4.67,-2.37
2021-06-28,09:10:00.000,6.41,210.25,-5.54,-3.23
2021-06-28,09:15:00.000,6.71,193.59,-6.52,-1.58
2021-06-28,09:20:00.000,4.00,199.56,-3.77,-1.34
2021-06-28,09:25:00.000,3.88,179.27,-3.88,0.05
2021-06-28,09:30:00.000,6.09,196.91,-5.83,-1.77
2021-06-28,09:35:00.000,5.71,192.34,-5.58,-1.22
2021-06-28,09:40:00.000,5.71,192.52,-5.58,-1.24
2021-06-28,09:45:00.000,4.76,189.78,-4.69,-0.81
2021-06-28,09:50:00.000,5.08,181.43,-5.08,-0.13
2021-06-28,09:55:00.000,5.14,211.44,-4.39,-2.68
2021-06-28,10:00:00.000,5.22,209.06,-4.57,-2.54
2021-06-28,10:05:00.000,4.17,188.97,-4.12,-0.65
2021-06-28,10:10:00.000,5.02,179.51,-5.02,0.04
2021-06-28,10:15:00.000,5.21,181.48,-5.21,-0.13
2021-06-28,10:20:00.000,4.86,187.56,-4.81,-0.64
2021-06-28,10:25:00.000,3.03,190.75,-2.98,-0.57
2021-06-28,10:30:00.000,2.34,188.63,-2.31,-0.35
2021-06-28,10:35:00.000,4.56,198.90,-4.31,-1.48
2021-06-28,10:40:00.000,4.63,187.14,-4.60,-0.58
2021-06-28,10:45:00.000,3.52,221.57,-2.63,-2.33
2021-06-28,10:50:00.000,2.57,186.17,-2.56,-0.28
2021-06-28,10:55:00.000,1.61,195.19,-1.55,-0.42
2021-06-28,11:00:00.000,2.42,200.28,-2.27,-0.84
2021-06-28,11:05:00.000,2.36,232.08,-1.45,-1.86
2021-06-28,11:10:00.000,2.16,226.58,-1.48,-1.57
2021-06-28,11:15:00.000,1.63,243.28,-0.73,-1.45
2021-06-28,11:20:00.000,1.26,222.93,-0.92,-0.86
2021-06-28,11:25:00.000,4.82,186.93,-4.78,-0.58
2021-06-28,11:30:00.000,2.40,201.12,-2.24,-0.87
2021-06-28,11:35:00.000,3.52,199.14,-3.32,-1.15
2021-06-28,11:40:00.000,1.21,176.99,-1.21,0.06
2021-06-28,11:45:00.000,2.67,203.46,-2.45,-1.06
2021-06-28,11:50:00.000,0.13,166.55,-0.12,0.03
2021-06-28,11:55:00.000,1.60,185.23,-1.59,-0.15
2021-06-28,12:00:00.000,1.76,160.64,-1.66,0.58
2021-06-28,12:05:00.000,1.00,177.14,-1.00,0.05
2021-06-28,12:10:00.000,3.58,202.74,-3.30,-1.38
2021-06-28,12:15:00.000,1.63,214.63,-1.34,-0.93
2021-06-28,12:20:00.000,0.64,268.27,-0.02,-0.64
2021-06-28,12:25:00.000,2.51,218.90,-1.95,-1.58
2021-06-28,12:30:00.000,1.98,216.22,-1.60,-1.17
2021-06-28,12:35:00.000,0.46,293.47,0.18,-0.42
2021-06-28,12:40:00.000,1.39,343.22,1.33,-0.40
2021-06-28,12:45:00.000,0.34,268.19,-0.01,-0.34
2021-06-28,12:50:00.000,0.59,296.01,0.26,-0.53
2021-06-28,12:55:00.000,0.42,346.94,0.41,-0.10
2021-06-28,13:00:00.000,0.77,321.18,0.60,-0.48
2021-06-28,13:05:00.000,0.29,320.68,0.22,-0.18
2021-06-28,13:10:00.000,0.77,324.37,0.63,-0.45
2021-06-28,13:15:00.000,0.23,295.27,0.10,-0.21
2021-06-28,13:20:00.000,0.10,312.71,0.07,-0.07
2021-06-28,13:25:00.000,0.13,112.18,-0.05,0.12
2021-06-28,13:30:00.000,0.29,344.31,0.28,-0.08
2021-06-28,13:35:00.000,1.49,4.70,1.49,0.12
2021-06-28,13:40:00.000,1.27,15.29,1.22,0.33
2021-06-28,13:45:00.000,0.35,238.54,-0.18,-0.30
2021-06-28,13:50:00.000,0.55,327.73,0.47,-0.30
2021-06-28,13:55:00.000,2.00,17.49,1.91,0.60
2021-06-28,14:00:00.000,2.35,31.46,2.01,1.23
2021-06-28,14:05:00.000,2.08,359.58,2.08,-0.02
2021-06-28,14:10:00.000,1.04,320.39,0.80,-0.66
2021-06-28,14:15:00.000,1.16,347.95,1.13,-0.24
2021-06-28,14:20:00.000,1.90,333.11,1.70,-0.86
2021-06-28,14:25:00.000,1.36,0.69,1.36,0.02
2021-06-28,14:30:00.000,0.84,353.44,0.83,-0.10
2021-06-28,14:35:00.000,2.48,342.12,2.36,-0.76
2021-06-28,14:40:00.000,1.25,348.29,1.23,-0.25
2021-06-28,14:45:00.000,1.80,347.85,1.76,-0.38
2021-06-28,14:50:00.000,2.60,8.50,2.57,0.38
2021-06-28,14:55:00.000,1.44,300.69,0.73,-1.24
2021-06-28,15:00:00.000,2.06,10.58,2.03,0.38
2021-06-28,15:05:00.000,1.20,351.24,1.19,-0.18
2021-06-28,15:10:00.000,1.38,351.48,1.36,-0.20
2021-06-28,15:15:00.000,2.04,346.62,1.99,-0.47
2021-06-28,15:20:00.000,1.67,0.69,1.67,0.02
2021-06-28,15:25:00.000,1.38,331.03,1.21,-0.67
2021-06-28,15:30:00.000,0.92,330.00,0.79,-0.46
2021-06-28,15:35:00.000,0.60,307.28,0.36,-0.48
2021-06-28,15:40:00.000,1.30,271.58,0.04,-1.30
2021-06-28,15:45:00.000,0.16,299.66,0.08,-0.14
2021-06-28,15:50:00.000,1.02,279.76,0.17,-1.00
2021-06-28,15:55:00.000,0.54,311.41,0.36,-0.41
2021-06-28,16:00:00.000,0.34,269.08,-0.01,-0.34
2021-06-28,16:05:00.000,0.77,265.45,-0.06,-0.76
2021-06-28,16:10:00.000,0.73,294.92,0.31,-0.67
2021-06-28,16:15:00.000,1.05,225.06,-0.74,-0.74
2021-06-28,16:20:00.000,0.38,282.68,0.08,-0.37
2021-06-28,16:25:00.000,0.67,36.96,0.54,0.41
2021-06-28,16:30:00.000,0.39,312.49,0.26,-0.29
2021-06-28,16:35:00.000,0.21,274.38,0.02,-0.21
2021-06-28,16:40:00.000,0.91,306.12,0.53,-0.73
2021-06-28,16:45:00.000,0.75,239.39,-0.38,-0.65
2021-06-28,16:50:00.000,0.46,288.80,0.15,-0.43
2021-06-28,16:55:00.000,0.70,312.31,0.47,-0.52
2021-06-28,17:00:00.000,0.41,352.34,0.40,-0.05
2021-06-28,17:05:00.000,0.72,226.90,-0.49,-0.52
2021-06-28,17:10:00.000,1.00,210.43,-0.86,-0.51
2021-06-28,17:15:00.000,0.72,248.87,-0.26,-0.67
2021-06-28,17:20:00.000,0.72,188.36,-0.71,-0.10
2021-06-28,17:25:00.000,0.62,283.58,0.15,-0.61
2021-06-28,17:30:00.000,0.71,253.04,-0.21,-0.68
2021-06-28,17:35:00.000,0.91,251.33,-0.29,-0.86
2021-06-28,17:40:00.000,0.91,264.16,-0.09,-0.90
2021-06-28,17:45:00.000,1.00,292.01,0.38,-0.93
2021-06-28,17:50:00.000,0.74,311.03,0.49,-0.56
2021-06-28,17:55:00.000,0.66,322.10,0.52,-0.41
2021-06-28,18:00:00.000,0.72,280.30,0.13,-0.70
2021-06-28,18:05:00.000,0.90,248.61,-0.33,-0.84
2021-06-28,18:10:00.000,1.01,214.97,-0.83,-0.58
2021-06-28,18:15:00.000,0.93,227.53,-0.63,-0.69
2021-06-28,18:20:00.000,1.44,266.29,-0.09,-1.44
2021-06-28,18:25:00.000,3.05,251.76,-0.95,-2.90
2021-06-28,18:30:00.000,1.91,227.45,-1.29,-1.41
2021-06-28,18:35:00.000,1.51,247.83,-0.57,-1.40
2021-06-28,18:40:00.000,1.27,209.47,-1.11,-0.62
2021-06-28,18:45:00.000,1.72,220.16,-1.32,-1.11
2021-06-28,18:50:00.000,1.58,195.19,-1.52,-0.41
2021-06-28,18:55:00.000,1.49,214.78,-1.22,-0.85
2021-06-28,19:00:00.000,2.03,206.19,-1.82,-0.90
2021-06-28,19:05:00.000,2.08,199.41,-1.96,-0.69
2021-06-28,19:10:00.000,1.07,194.84,-1.03,-0.27
2021-06-28,19:15:00.000,2.16,213.23,-1.81,-1.19
2021-06-28,19:20:00.000,0.56,207.55,-0.50,-0.26
2021-06-28,19:25:00.000,2.05,214.51,-1.69,-1.16
2021-06-28,19:30:00.000,2.90,208.10,-2.56,-1.37
2021-06-28,19:35:00.000,2.33,228.09,-1.55,-1.73
2021-06-28,19:40:00.000,2.99,220.13,-2.29,-1.93
2021-06-28,19:45:00.000,1.73,233.08,-1.04,-1.39
2021-06-28,19:50:00.000,1.37,235.98,-0.77,-1.13
2021-06-28,19:55:00.000,16.08,92.99,-0.84,16.06
2021-06-28,20:00:00.000,24.62,225.71,-17.19,-17.63
2021-06-28,20:05:00.000,69.27,319.35,52.56,-45.12
2021-06-28,20:10:00.000,69.72,277.19,8.73,-69.18
2021-06-28,20:15:00.000,69.72,218.97,-54.21,-43.84
2021-06-28,20:20:00.000,69.84,166.23,-67.83,16.63
2021-06-28,20:25:00.000,69.62,96.62,-8.02,69.16
2021-06-28,20:30:00.000,69.71,300.38,35.26,-60.13
2021-06-28,20:35:00.000,69.76,12.91,68.00,15.58
2021-06-28,20:40:00.000,67.75,349.67,66.65,-12.15
2021-06-28,20:45:00.000,69.31,3.55,69.18,4.29
2021-06-28,20:50:00.000,69.70,352.91,69.17,-8.61
2021-06-28,20:55:00.000,69.89,338.30,64.93,-25.84
2021-06-28,21:00:00.000,69.96,330.90,61.13,-34.03
2021-06-28,21:05:00.000,69.94,324.47,56.92,-40.64
2021-06-28,21:10:00.000,69.68,326.66,58.21,-38.30
2021-06-28,21:15:00.000,69.63,320.73,53.91,-44.07
2021-06-28,21:20:00.000,69.95,325.92,57.94,-39.20
2021-06-28,21:25:00.000,69.89,332.94,62.24,-31.79
2021-06-28,21:30:00.000,69.84,1.76,69.81,2.15
2021-06-28,21:35:00.000,69.70,346.33,67.72,-16.47
2021-06-28,21:40:00.000,61.28,289.36,20.31,-57.82
2021-06-28,21:45:00.000,68.12,267.94,-2.45,-68.08
2021-06-28,21:50:00.000,66.20,302.94,36.00,-55.55
2021-06-28,21:55:00.000,66.19,303.19,36.23,-55.39
2021-06-28,22:00:00.000,66.23,292.53,25.38,-61.18
2021-06-28,22:05:00.000,66.21,278.03,9.25,-65.56
2021-06-28,22:10:00.000,66.19,287.92,20.37,-62.98
2021-06-28,22:15:00.000,66.13,271.71,1.97,-66.10
2021-06-28,22:20:00.000,66.17,282.51,14.33,-64.60
2021-06-28,22:25:00.000,66.14,265.42,-5.28,-65.92
2021-06-28,22:30:00.000,66.13,280.19,11.70,-65.09
2021-06-28,22:35:00.000,66.13,266.69,-3.82,-66.02
2021-06-28,22:40:00.000,66.20,286.84,19.17,-63.36
2021-06-28,22:45:00.000,66.12,269.76,-0.28,-66.12
2021-06-28,22:50:00.000,66.16,284.96,17.08,-63.92
2021-06-28,22:55:00.000,66.17,272.23,2.58,-66.12
2021-06-28,23:00:00.000,66.16,277.88,9.07,-65.54
2021-06-28,23:05:00.000,66.19,289.57,22.17,-62.36
2021-06-28,23:10:00.000,66.15,272.93,3.38,-66.07
2021-06-28,23:15:00.000,66.16,284.84,16.95,-63.95
2021-06-28,23:20:00.000,66.18,285.10,17.24,-63.89
2021-06-28,23:25:00.000,66.09,268.60,-1.61,-66.07
2021-06-28,23:30:00.000,66.12,275.15,5.93,-65.85
2021-06-28,23:35:00.000,66.18,275.34,6.16,-65.89
2021-06-28,23:40:00.000,66.17,299.47,32.55,-57.61
2021-06-28,23:45:00.000,66.13,282.04,13.80,-64.68
2021-06-28,23:50:00.000,66.13,276.54,7.54,-65.70
2021-06-28,23:55:00.000,66.15,296.08,29.09,-59.42
2021-06-29,00:00:00.000,66.11,290.34,22.98,-61.99
2021-06-29,00:05:00.000,66.09,277.29,8.38,-65.56
2021-06-29,00:10:00.000,66.13,282.39,14.19,-64.59
2021-06-29,00:15:00.000,66.12,299.87,32.93,-57.34
2021-06-29,00:20:00.000,66.10,276.29,7.24,-65.70
2021-06-29,00:25:00.000,66.19,295.71,28.71,-59.64
2021-06-29,00:30:00.000,66.16,282.20,13.98,-64.67
2021-06-29,00:35:00.000,66.08,275.67,6.53,-65.76
2021-06-29,00:40:00.000,66.14,285.82,18.03,-63.63
2021-06-29,00:45:00.000,66.14,294.51,27.44,-60.18
2021-06-29,00:50:00.000,66.10,291.84,24.59,-61.36
2021-06-29,00:55:00.000,66.08,281.64,13.33,-64.73
2021-06-29,01:00:00.000,66.07,273.42,3.94,-65.96
2021-06-29,01:05:00.000,66.08,279.59,11.01,-65.16
2021-06-29,01:10:00.000,66.08,278.44,9.70,-65.37
2021-06-29,01:15:00.000,66.13,288.02,20.46,-62.89
2021-06-29,01:20:00.000,66.17,296.27,29.29,-59.33
2021-06-29,01:25:00.000,66.10,278.32,9.57,-65.40
2021-06-29,01:30:00.000,66.11,282.59,14.40,-64.52
2021-06-29,01:35:00.000,66.13,293.61,26.49,-60.60
2021-06-29,01:40:00.000,66.14,305.75,38.65,-53.68
2021-06-29,01:45:00.000,66.10,281.43,13.10,-64.79
2021-06-29,01:50:00.000,66.10,279.16,10.52,-65.26
2021-06-29,01:55:00.000,66.11,296.78,29.79,-59.02
2021-06-29,02:00:00.000,66.13,305.57,38.47,-53.79
2021-06-29,02:05:00.000,66.14,306.63,39.47,-53.08
2021-06-29,02:10:00.000,66.16,306.61,39.46,-53.10
2021-06-29,02:15:00.000,66.15,307.77,40.52,-52.29
2021-06-29,02:20:00.000,66.33,304.60,37.66,-54.60
2021-06-29,02:25:00.000,66.32,300.96,34.12,-56.87
2021-06-29,02:30:00.000,66.25,297.86,30.96,-58.57
2021-06-29,02:35:00.000,66.22,298.81,31.91,-58.02
2021-06-29,02:40:00.000,66.22,297.38,30.45,-58.80
2021-06-29,02:45:00.000,66.24,304.79,37.80,-54.40
2021-06-29,02:50:00.000,66.23,301.41,34.51,-56.52
2021-06-29,02:55:00.000,66.24,304.63,37.65,-54.51
2021-06-29,03:00:00.000,66.26,321.96,52.19,-40.83
2021-06-29,03:05:00.000,66.25,317.28,48.67,-44.94
2021-06-29,03:10:00.000,66.24,320.02,50.76,-42.56
2021-06-29,03:15:00.000,66.24,317.64,48.94,-44.64
2021-06-29,03:20:00.000,66.26,314.57,46.50,-47.20
2021-06-29,03:25:00.000,66.23,312.59,44.82,-48.76
2021-06-29,03:30:00.000,66.25,318.38,49.52,-44.00
2021-06-29,03:35:00.000,66.22,304.15,37.17,-54.81
2021-06-29,03:40:00.000,66.25,314.62,46.53,-47.16
2021-06-29,03:45:00.000,66.25,313.03,45.21,-48.43
2021-06-29,03:50:00.000,66.25,316.36,47.95,-45.72
2021-06-29,03:55:00.000,66.25,316.46,48.03,-45.64
2021-06-29,04:00:00.000,66.25,311.61,43.99,-49.53
2021-06-29,04:05:00.000,66.25,317.22,48.63,-45.00
2021-06-29,04:10:00.000,66.26,318.11,49.33,-44.24
2021-06-29,04:15:00.000,66.25,313.92,45.95,-47.72
2021-06-29,04:20:00.000,66.24,316.28,47.88,-45.78
2021-06-29,04:25:00.000,66.26,316.87,48.35,-45.30
2021-06-29,04:30:00.000,66.25,312.31,44.60,-48.99
2021-06-29,04:35:00.000,66.24,308.95,41.64,-51.51
2021-06-29,04:40:00.000,66.25,313.20,45.35,-48.29
2021-06-29,04:45:00.000,66.25,312.66,44.90,-48.72
2021-06-29,04:50:00.000,66.26,311.32,43.75,-49.76
2021-06-29,04:55:00.000,66.25,304.13,37.17,-54.84
2021-06-29,05:00:00.000,66.26,307.98,40.78,-52.22
2021-06-29,05:05:00.000,66.26,309.91,42.51,-50.83
2021-06-29,05:10:00.000,66.26,305.28,38.27,-54.09
2021-06-29,05:15:00.000,66.25,297.92,31.02,-58.53
2021-06-29,05:20:00.000,66.25,300.82,33.94,-56.89
2021-06-29,05:25:00.000,66.24,295.40,28.41,-59.84
2021-06-29,05:30:00.000,66.26,302.36,35.46,-55.97
2021-06-29,05:35:00.000,66.24,295.65,28.67,-59.71
2021-06-29,05:40:00.000,66.25,300.10,33.22,-57.32
2021-06-29,05:45:00.000,66.25,293.78,26.72,-60.62
2021-06-29,05:50:00.000,66.25,298.55,31.66,-58.20
2021-06-29,05:55:00.000,66.26,301.68,34.79,-56.39
2021-06-29,06:00:00.000,66.27,287.04,19.42,-63.36
2021-06-29,06:05:00.000,66.28,294.97,27.98,-60.09
2021-06-29,06:10:00.000,66.27,291.62,24.41,-61.61
2021-06-29,06:15:00.000,66.27,294.28,27.25,-60.41
2021-06-29,06:20:00.000,66.26,294.93,27.93,-60.08
2021-06-29,06:25:00.000,66.25,298.60,31.72,-58.16
2021-06-29,06:30:00.000,66.23,276.36,7.33,-65.82
2021-06-29,06:35:00.000,66.22,281.17,12.83,-64.96
2021-06-29,06:40:00.000,66.24,291.52,24.29,-61.62
2021-06-29,06:45:00.000,66.27,306.68,39.59,-53.15
2021-06-29,06:50:00.000,66.27,299.01,32.14,-57.96
2021-06-29,06:55:00.000,66.23,283.94,15.95,-64.28
2021-06-29,07:00:00.000,66.23,286.45,18.75,-63.52
2021-06-29,07:05:00.000,66.27,307.35,40.20,-52.68
2021-06-29,07:10:00.000,66.27,308.36,41.13,-51.96
2021-06-29,07:15:00.000,66.22,290.78,23.50,-61.91
2021-06-29,07:20:00.000,66.25,308.34,41.10,-51.96
2021-06-29,07:25:00.000,66.26,312.59,44.84,-48.79
2021-06-29,07:30:00.000,66.27,306.31,39.24,-53.40
2021-06-29,07:35:00.000,66.24,295.70,28.72,-59.69
2021-06-29,07:40:00.000,66.24,290.96,23.69,-61.86
2021-06-29,07:45:00.000,66.25,297.69,30.79,-58.66
2021-06-29,07:50:00.000,66.23,281.88,13.64,-64.81
2021-06-29,07:55:00.000,66.26,295.53,28.55,-59.79
2021-06-29,08:00:00.000,66.23,281.61,13.33,-64.88
2021-06-29,08:05:00.000,66.26,295.58,28.61,-59.77
2021-06-29,08:10:00.000,66.23,280.96,12.59,-65.02
2021-06-29,08:15:00.000,66.26,291.10,23.85,-61.82
2021-06-29,08:20:00.000,66.24,284.07,16.11,-64.25
2021-06-29,08:25:00.000,66.25,285.87,18.11,-63.72
2021-06-29,08:30:00.000,66.24,284.72,16.83,-64.07
2021-06-29,08:35:00.000,66.21,269.17,-0.96,-66.20
2021-06-29,08:40:00.000,66.24,281.53,13.24,-64.90
